i,creation_time,retrieval_time,deletion_time
4,0.0072629451751708984,0.0037391185760498047,0.0038437843322753906
4,0.007673025131225586,0.003871917724609375,0.003977060317993164
4,0.007349967956542969,0.003833770751953125,0.003941059112548828
4,0.007707834243774414,0.003856182098388672,0.0039179325103759766
5,0.011682748794555664,0.004503965377807617,0.0038688182830810547
5,0.006339073181152344,0.004518032073974609,0.004059314727783203
5,0.005829334259033203,0.004059791564941406,0.0054280757904052734
5,0.006385087966918945,0.0040700435638427734,0.005079030990600586
5,0.006234884262084961,0.004334926605224609,0.004724025726318359
5,0.006047964096069336,0.0036721229553222656,0.004787921905517578
5,0.0058100223541259766,0.004108905792236328,0.0044710636138916016
5,0.005784749984741211,0.003595113754272461,0.0040318965911865234
5,0.006680727005004883,0.0037491321563720703,0.0038688182830810547
5,0.0063931941986083984,0.0036687850952148438,0.004088878631591797
6,0.012691974639892578,0.004179954528808594,0.0038390159606933594
6,0.006921052932739258,0.004535198211669922,0.0055959224700927734
6,0.007802009582519531,0.047051191329956055,0.012617111206054688
6,0.010200977325439453,0.004513978958129883,0.004670858383178711
6,0.007829904556274414,0.004450082778930664,0.005040884017944336
6,0.0080718994140625,0.004291057586669922,0.005574941635131836
6,0.007989168167114258,0.004782915115356445,0.004602193832397461
6,0.007989168167114258,0.004753828048706055,0.004594087600708008
6,0.007987022399902344,0.00590825080871582,0.005172252655029297
6,0.008964061737060547,0.004277944564819336,0.004447221755981445
7,0.010713815689086914,0.0038301944732666016,0.0037539005279541016
7,0.006306171417236328,0.00431513786315918,0.004135847091674805
7,0.006448030471801758,0.004580974578857422,0.004021167755126953
7,0.00636601448059082,0.003994941711425781,0.004515171051025391
7,0.006233930587768555,0.0036971569061279297,0.0049707889556884766
7,0.006598949432373047,0.0034639835357666016,0.005115985870361328
7,0.006256818771362305,0.0037288665771484375,0.004736900329589844
7,0.0063931941986083984,0.003529787063598633,0.0040760040283203125
7,0.006943941116333008,0.0038847923278808594,0.004346132278442383
7,0.006973981857299805,0.003720998764038086,0.0038487911224365234
8,0.013193845748901367,0.003776073455810547,0.0037429332733154297
8,0.007134199142456055,0.003968000411987305,0.003920316696166992
8,0.006273984909057617,0.004168272018432617,0.004039287567138672
8,0.0065801143646240234,0.00447392463684082,0.0039348602294921875
8,0.006534099578857422,0.0048639774322509766,0.004044055938720703
8,0.0072269439697265625,0.004184722900390625,0.0039942264556884766
8,0.006540060043334961,0.003662109375,0.004837989807128906
8,0.006571054458618164,0.003730297088623047,0.004698276519775391
8,0.0067403316497802734,0.0034623146057128906,0.004611968994140625
8,0.006557941436767578,0.003543853759765625,0.004317045211791992
9,0.013008832931518555,0.0039331912994384766,0.0038650035858154297
9,0.007359981536865234,0.0036292076110839844,0.003942012786865234
9,0.007784843444824219,0.0038509368896484375,0.003904104232788086
9,0.007842063903808594,0.0039038658142089844,0.00400996208190918
9,0.0073583126068115234,0.003704071044921875,0.004111051559448242
9,0.007880210876464844,0.0038890838623046875,0.0041620731353759766
9,0.007673978805541992,0.003719806671142578,0.0040738582611083984
9,0.00774383544921875,0.003887176513671875,0.0038988590240478516
9,0.00716710090637207,0.0039408206939697266,0.004207134246826172
9,0.008213996887207031,0.003939151763916016,0.0040130615234375
10,0.010733842849731445,0.004143714904785156,0.0043010711669921875
10,0.006142139434814453,0.003913164138793945,0.0045337677001953125
10,0.006359100341796875,0.003438234329223633,0.0043790340423583984
10,0.0061457157135009766,0.0034837722778320312,0.004187822341918945
10,0.0067958831787109375,0.003793954849243164,0.004343986511230469
10,0.006766080856323242,0.0041468143463134766,0.003981828689575195
10,0.006869077682495117,0.0037789344787597656,0.0038809776306152344
10,0.007500886917114258,0.0043277740478515625,0.0042569637298583984
10,0.007493734359741211,0.004186153411865234,0.004310131072998047
10,0.007925033569335938,0.004429817199707031,0.004448890686035156
11,0.012228250503540039,0.0038421154022216797,0.00404810905456543
11,0.006660938262939453,0.003802776336669922,0.00413203239440918
11,0.006102085113525391,0.004173755645751953,0.004019975662231445
11,0.006096839904785156,0.003735065460205078,0.00421905517578125
11,0.00623321533203125,0.003593921661376953,0.004681825637817383
11,0.0066869258880615234,0.003468036651611328,0.004558086395263672
11,0.006526947021484375,0.0034868717193603516,0.004033088684082031
11,0.007002830505371094,0.0035719871520996094,0.0042266845703125
11,0.0065479278564453125,0.0037500858306884766,0.003907918930053711
11,0.0069310665130615234,0.0037610530853271484,0.0038688182830810547
12,0.010512113571166992,0.004540205001831055,0.0038101673126220703
12,0.005984067916870117,0.003980875015258789,0.0045011043548583984
12,0.005908966064453125,0.003538846969604492,0.004925966262817383
12,0.00607609748840332,0.0034151077270507812,0.004957914352416992
12,0.00580286979675293,0.0036001205444335938,0.0039899349212646484
12,0.007009744644165039,0.0036020278930664062,0.003838062286376953
12,0.006853818893432617,0.003843069076538086,0.0038030147552490234
12,0.006551027297973633,0.0036230087280273438,0.0038907527923583984
12,0.00734400749206543,0.003942251205444336,0.004084110260009766
12,0.006514072418212891,0.004023075103759766,0.00399017333984375
13,0.011715173721313477,0.003790140151977539,0.0043790340423583984
13,0.006407022476196289,0.0036249160766601562,0.0046846866607666016
13,0.0062601566314697266,0.003426074981689453,0.0050640106201171875
13,0.0065517425537109375,0.0035300254821777344,0.004060029983520508
13,0.0543670654296875,0.008850812911987305,0.008200883865356445
13,0.008265972137451172,0.004816770553588867,0.0043718814849853516
13,0.007349967956542969,0.0047948360443115234,0.004647970199584961
13,0.0070760250091552734,0.00476384162902832,0.004521846771240234
13,0.00700068473815918,0.0043621063232421875,0.004065036773681641
13,0.006464958190917969,0.004330158233642578,0.00370025634765625
14,0.011455059051513672,0.0038802623748779297,0.0042340755462646484
14,0.006061077117919922,0.0037240982055664062,0.004026889801025391
14,0.006448268890380859,0.0036640167236328125,0.00380706787109375
14,0.006652116775512695,0.004002094268798828,0.0040090084075927734
14,0.006224155426025391,0.0039501190185546875,0.004177093505859375
14,0.006342172622680664,0.004400014877319336,0.004034996032714844
14,0.005547046661376953,0.004137277603149414,0.004081010818481445
14,0.005764007568359375,0.003654956817626953,0.0048100948333740234
14,0.005856037139892578,0.003493070602416992,0.005048990249633789
14,0.005944013595581055,0.003498077392578125,0.007272958755493164
15,0.013262271881103516,0.0037419795989990234,0.004505157470703125
15,0.007494926452636719,0.003789663314819336,0.0037789344787597656
15,0.0075261592864990234,0.0037899017333984375,0.003841876983642578
15,0.007524728775024414,0.0037679672241210938,0.003882884979248047
15,0.007693767547607422,0.003804922103881836,0.0038750171661376953
15,0.0076751708984375,0.0038268566131591797,0.003754854202270508
15,0.00785207748413086,0.003916025161743164,0.0037841796875
15,0.007860898971557617,0.004049062728881836,0.004136085510253906
15,0.00779414176940918,0.004058837890625,0.003957033157348633
15,0.00760197639465332,0.0038442611694335938,0.003926992416381836
16,0.014107704162597656,0.0038127899169921875,0.004158973693847656
16,0.006294965744018555,0.003893136978149414,0.004065036773681641
16,0.005899906158447266,0.004125118255615234,0.0040628910064697266
16,0.006047964096069336,0.0034360885620117188,0.004503965377807617
16,0.005924224853515625,0.003496885299682617,0.004419088363647461
16,0.006528615951538086,0.0036258697509765625,0.004215717315673828
16,0.006247997283935547,0.0037147998809814453,0.003962278366088867
16,0.006691932678222656,0.003606081008911133,0.0040509700775146484
16,0.0073490142822265625,0.003818988800048828,0.003701925277709961
16,0.00652003288269043,0.003859996795654297,0.004029273986816406
17,0.011103153228759766,0.0038988590240478516,0.004016876220703125
17,0.005831241607666016,0.003862142562866211,0.004693031311035156
17,0.005769014358520508,0.0036089420318603516,0.004734992980957031
17,0.005990266799926758,0.0034329891204833984,0.0039288997650146484
17,0.00648188591003418,0.003710031509399414,0.0037450790405273438
17,0.006988048553466797,0.0036869049072265625,0.0037970542907714844
17,0.006652116775512695,0.0038242340087890625,0.0039141178131103516
17,0.005866050720214844,0.004311800003051758,0.003898143768310547
17,0.005794048309326172,0.004517078399658203,0.003983974456787109
17,0.0058209896087646484,0.004029035568237305,0.003983974456787109
18,0.013509273529052734,0.003559112548828125,0.004240274429321289
18,0.006844997406005859,0.0035140514373779297,0.004005908966064453
18,0.006781101226806641,0.003545045852661133,0.0039691925048828125
18,0.007443904876708984,0.003785371780395508,0.004058122634887695
18,0.007880926132202148,0.0037529468536376953,0.003921985626220703
18,0.007841825485229492,0.003918170928955078,0.003821134567260742
18,0.0076220035552978516,0.003844022750854492,0.0039348602294921875
18,0.00766301155090332,0.003946781158447266,0.0041658878326416016
18,0.007570981979370117,0.003844738006591797,0.00403594970703125
18,0.007559061050415039,0.003904104232788086,0.004049777984619141
19,0.012310028076171875,0.003987789154052734,0.0038979053497314453
19,0.006445169448852539,0.004415988922119141,0.0041048526763916016
19,0.006598949432373047,0.004019260406494141,0.004273176193237305
19,0.0066680908203125,0.0036678314208984375,0.004781961441040039
19,0.006482839584350586,0.0037071704864501953,0.004823923110961914
19,0.006930112838745117,0.0038399696350097656,0.004834175109863281
19,0.006330013275146484,0.003551006317138672,0.004946708679199219
19,0.0066242218017578125,0.0034689903259277344,0.004021167755126953
19,0.006865024566650391,0.003696918487548828,0.004057884216308594
19,0.006880998611450195,0.003668069839477539,0.003834247589111328
