i,timestamp,time_taken
0,1718723253198,0.055351972579956055
1,1718723253246,0.047760963439941406
2,1718723253294,0.048087120056152344
3,1718723253342,0.0479433536529541
4,1718723253387,0.045369863510131836
5,1718723253432,0.04479718208312988
6,1718723253476,0.04344320297241211
7,1718723253521,0.04507184028625488
8,1718723253565,0.04413318634033203
9,1718723253609,0.04373502731323242
10,1718723253654,0.04526209831237793
11,1718723253698,0.043094635009765625
12,1718723253742,0.04460024833679199
13,1718723253789,0.046095848083496094
14,1718723253834,0.0454554557800293
15,1718723253879,0.04499244689941406
16,1718723253924,0.04524397850036621
17,1718723253968,0.04373049736022949
18,1718723254012,0.04323410987854004
19,1718723254056,0.04383349418640137
20,1718723254101,0.04504847526550293
21,1718723254145,0.04398965835571289
22,1718723254185,0.04061579704284668
23,1718723254230,0.04448294639587402
24,1718723254274,0.0435030460357666
25,1718723254318,0.044278860092163086
26,1718723254362,0.043683528900146484
27,1718723254404,0.04236745834350586
28,1718723254448,0.04413557052612305
29,1718723254491,0.04215574264526367
30,1718723254536,0.04530024528503418
31,1718723254580,0.043535470962524414
32,1718723254623,0.04317164421081543
33,1718723254667,0.04335927963256836
34,1718723254711,0.04393601417541504
35,1718723254757,0.04599595069885254
36,1718723254800,0.0434725284576416
37,1718723254843,0.04308152198791504
38,1718723254886,0.04232978820800781
39,1718723254929,0.043314456939697266
40,1718723254972,0.04235672950744629
41,1718723255015,0.04293084144592285
42,1718723255057,0.04224371910095215
43,1718723255103,0.04610586166381836
44,1718723255144,0.04084134101867676
45,1718723255189,0.044046640396118164
46,1718723255229,0.04018068313598633
47,1718723255272,0.04313468933105469
48,1718723255315,0.04300856590270996
49,1718723255358,0.04312252998352051
50,1718723255402,0.04348397254943848
51,1718723255444,0.04214000701904297
52,1718723255488,0.04348874092102051
53,1718723255532,0.04374885559082031
54,1718723255574,0.04215884208679199
55,1718723255617,0.042516231536865234
56,1718723255661,0.04413771629333496
57,1718723255706,0.04527783393859863
58,1718723255747,0.040938377380371094
59,1718723255789,0.04194450378417969
60,1718723255832,0.04259967803955078
61,1718723255874,0.04168701171875
62,1718723255920,0.046155452728271484
63,1718723255962,0.04213142395019531
64,1718723256005,0.042467594146728516
65,1718723256053,0.047513723373413086
66,1718723256095,0.04268789291381836
67,1718723256138,0.04224848747253418
68,1718723256179,0.04133129119873047
69,1718723256221,0.04184722900390625
70,1718723256262,0.040981292724609375
71,1718723256305,0.04274344444274902
72,1718723256348,0.043027639389038086
73,1718723256391,0.043166160583496094
74,1718723256436,0.045244693756103516
75,1718723256482,0.04590773582458496
76,1718723256527,0.04495358467102051
77,1718723256573,0.04552435874938965
78,1718723256620,0.04723191261291504
79,1718723256671,0.050128936767578125
80,1718723256716,0.04531240463256836
81,1718723256762,0.046311378479003906
82,1718723256805,0.042693138122558594
83,1718723256850,0.04525876045227051
84,1718723256894,0.04303240776062012
85,1718723256937,0.04308056831359863
86,1718723256980,0.043350934982299805
87,1718723257021,0.040493011474609375
88,1718723257064,0.0432279109954834
89,1718723257109,0.04533743858337402
90,1718723257153,0.0437169075012207
91,1718723257199,0.04550671577453613
