i,timestamp,time_taken
0,1718722770430,0.031117677688598633
1,1718722770460,0.029639244079589844
2,1718722770487,0.027527809143066406
3,1718722770513,0.025252103805541992
4,1718722770541,0.02848362922668457
5,1718722770567,0.025748252868652344
6,1718722770593,0.025743961334228516
7,1718722770617,0.023362159729003906
8,1718722770641,0.024706125259399414
9,1718722770666,0.0247952938079834
10,1718722770694,0.027505159378051758
11,1718722770721,0.02672886848449707
12,1718722770746,0.025682926177978516
13,1718722770770,0.023112773895263672
14,1718722770796,0.026703834533691406
15,1718722770822,0.025589466094970703
16,1718722770845,0.022817611694335938
17,1718722770873,0.027640104293823242
18,1718722770898,0.025146961212158203
19,1718722770925,0.026450395584106445
20,1718722770950,0.025399446487426758
21,1718722770976,0.02598714828491211
22,1718722771002,0.025157928466796875
23,1718722771026,0.024053096771240234
24,1718722771050,0.024550676345825195
25,1718722771074,0.022997140884399414
26,1718722771101,0.027812957763671875
27,1718722771129,0.02785634994506836
28,1718722771156,0.026449203491210938
29,1718722771179,0.023149967193603516
30,1718722771204,0.025180816650390625
31,1718722771232,0.027939319610595703
32,1718722771257,0.023968219757080078
33,1718722771280,0.023766279220581055
34,1718722771308,0.027242660522460938
35,1718722771333,0.02525043487548828
36,1718722771358,0.024685144424438477
37,1718722771385,0.026814699172973633
38,1718722771410,0.025608062744140625
39,1718722771435,0.024587631225585938
40,1718722771462,0.027067899703979492
41,1718722771485,0.02284526824951172
42,1718722771514,0.028689861297607422
43,1718722771538,0.023804187774658203
44,1718722771564,0.02593827247619629
45,1718722771588,0.024194717407226562
46,1718722771612,0.023649930953979492
47,1718722771638,0.02654099464416504
48,1718722771663,0.02419447898864746
49,1718722771689,0.02661895751953125
50,1718722771714,0.024402141571044922
51,1718722771738,0.024437427520751953
52,1718722771763,0.024604320526123047
53,1718722771789,0.025776386260986328
54,1718722771812,0.022591590881347656
55,1718722771838,0.02675175666809082
56,1718722771865,0.026653289794921875
57,1718722771888,0.022914886474609375
58,1718722771914,0.025646448135375977
59,1718722771939,0.02522563934326172
60,1718722771965,0.02577805519104004
61,1718722771987,0.021539688110351562
62,1718722772015,0.028171300888061523
63,1718722772039,0.02373504638671875
64,1718722772064,0.025320053100585938
