i,timestamp,time_taken
0,1718721425321,0.0209503173828125
1,1718721425341,0.019966602325439453
2,1718721425360,0.018829345703125
3,1718721425379,0.019318819046020508
4,1718721425397,0.018194198608398438
5,1718721425415,0.017998933792114258
6,1718721425433,0.017506122589111328
7,1718721425449,0.01633310317993164
8,1718721425468,0.018433094024658203
9,1718721425488,0.019826650619506836
10,1718721425505,0.01716899871826172
11,1718721425524,0.01882147789001465
12,1718721425540,0.015605926513671875
13,1718721425557,0.016881465911865234
14,1718721425575,0.018793344497680664
15,1718721425592,0.016285419464111328
16,1718721425611,0.018970251083374023
17,1718721425627,0.016521930694580078
18,1718721425646,0.018263816833496094
19,1718721425663,0.01744985580444336
20,1718721425681,0.017508745193481445
21,1718721425698,0.017093181610107422
22,1718721425715,0.016887426376342773
23,1718721425734,0.018996477127075195
24,1718721425752,0.017566680908203125
25,1718721425771,0.01890730857849121
26,1718721425787,0.01648998260498047
27,1718721425806,0.018596172332763672
28,1718721425823,0.01699686050415039
29,1718721425841,0.017935991287231445
30,1718721425859,0.017788410186767578
31,1718721425879,0.020000696182250977
32,1718721425895,0.016492843627929688
33,1718721425914,0.018278121948242188
34,1718721425932,0.018253564834594727
35,1718721425951,0.0183713436126709
36,1718721425968,0.017867565155029297
37,1718721425985,0.01606154441833496
38,1718721426000,0.01580810546875
39,1718721426018,0.017979145050048828
40,1718721426039,0.02071523666381836
41,1718721426056,0.01664876937866211
42,1718721426075,0.019280433654785156
43,1718721426092,0.01628589630126953
44,1718721426109,0.017000675201416016
45,1718721426128,0.018899917602539062
46,1718721426147,0.01912975311279297
47,1718721426165,0.018125057220458984
48,1718721426182,0.016571998596191406
49,1718721426202,0.019668102264404297
50,1718721426220,0.018016815185546875
51,1718721426237,0.01753973960876465
52,1718721426256,0.018766403198242188
53,1718721426273,0.016488075256347656
54,1718721426290,0.017709016799926758
55,1718721426308,0.01709580421447754
56,1718721426326,0.017907381057739258
57,1718721426343,0.01751399040222168
58,1718721426363,0.02026510238647461
59,1718721426381,0.01719355583190918
60,1718721426398,0.01688528060913086
61,1718721426415,0.017054080963134766
62,1718721426434,0.019116640090942383
63,1718721426451,0.01739811897277832
64,1718721426468,0.01606154441833496
65,1718721426484,0.01665663719177246
66,1718721426502,0.01808619499206543
67,1718721426521,0.018871784210205078
68,1718721426539,0.017711400985717773
69,1718721426557,0.01734018325805664
70,1718721426574,0.017585039138793945
71,1718721426606,0.032059669494628906
72,1718721426625,0.018169879913330078
73,1718721426640,0.015779972076416016
74,1718721426658,0.01740550994873047
75,1718721426676,0.017727136611938477
76,1718721426693,0.01705646514892578
77,1718721426712,0.019136905670166016
78,1718721426730,0.01771068572998047
79,1718721426749,0.019635677337646484
80,1718721426766,0.016335487365722656
81,1718721426782,0.015944957733154297
82,1718721426800,0.017827749252319336
83,1718721426818,0.01856851577758789
84,1718721426835,0.016323328018188477
