i,creation_time,retrieval_time,deletion_time
0,2.034958600997925,0.003484010696411133,0.0051555633544921875
0,0.0054779052734375,0.003846883773803711,0.005666017532348633
0,0.005324840545654297,0.0038208961486816406,0.005727052688598633
0,0.005263090133666992,0.003834962844848633,0.005558967590332031
0,0.005539655685424805,0.003831624984741211,0.0057713985443115234
0,0.005343914031982422,0.0037953853607177734,0.005543231964111328
0,0.0051953792572021484,0.003681182861328125,0.005353450775146484
0,0.00514984130859375,0.003854513168334961,0.0058133602142333984
0,0.005155086517333984,0.0037178993225097656,0.005654811859130859
0,0.0055484771728515625,0.004019021987915039,0.005439281463623047
0,0.0048828125,0.003321409225463867,0.005061149597167969
0,0.0051784515380859375,0.003848552703857422,0.00513768196105957
0,0.005266666412353516,0.003945589065551758,0.005532741546630859
0,0.0053789615631103516,0.003874063491821289,0.005713939666748047
0,0.005259037017822266,0.0038590431213378906,0.0055735111236572266
0,0.005507230758666992,0.0037255287170410156,0.005685091018676758
0,0.005428314208984375,0.0036957263946533203,0.005613565444946289
0,0.005682945251464844,0.003912448883056641,0.005474090576171875
0,0.005497455596923828,0.0037186145782470703,0.00541996955871582
0,0.005484342575073242,0.003812074661254883,0.0057981014251708984
0,0.0053098201751708984,0.0038595199584960938,0.0056722164154052734
0,0.005285739898681641,0.0039331912994384766,0.005633115768432617
0,0.005443096160888672,0.003725767135620117,0.005578279495239258
0,0.005204677581787109,0.0051419734954833984,0.006226062774658203
0,0.0053555965423583984,0.0038857460021972656,0.005944013595581055
0,0.0052394866943359375,0.003953695297241211,0.0058438777923583984
0,0.005289316177368164,0.0038416385650634766,0.005512237548828125
0,0.00524592399597168,0.0038123130798339844,0.005545854568481445
0,0.0052394866943359375,0.0042994022369384766,0.005452632904052734
0,0.005558967590332031,0.0038230419158935547,0.005456209182739258
0,0.005286693572998047,0.0038928985595703125,0.005525112152099609
0,0.0052602291107177734,0.003846883773803711,0.005429744720458984
0,0.0057146549224853516,0.0041239261627197266,0.005729198455810547
0,0.005404472351074219,0.0038809776306152344,0.005321979522705078
0,0.0053768157958984375,0.004039764404296875,0.005464315414428711
0,0.0051729679107666016,0.003957271575927734,0.006040334701538086
0,0.0054683685302734375,0.003918170928955078,0.005643129348754883
0,0.005280017852783203,0.00372314453125,0.005668163299560547
0,0.0053522586822509766,0.003935098648071289,0.005763053894042969
0,0.005672454833984375,0.003926992416381836,0.005150318145751953
0,0.005324125289916992,0.003845691680908203,0.005532503128051758
0,0.005007028579711914,0.003757953643798828,0.005588054656982422
0,0.005235195159912109,0.003723621368408203,0.0055501461029052734
0,0.005554914474487305,0.003737926483154297,0.005745649337768555
0,0.005721092224121094,0.0037870407104492188,0.005524635314941406
0,0.005268096923828125,0.0037322044372558594,0.005835771560668945
0,0.0055577754974365234,0.0039196014404296875,0.00596165657043457
0,0.005523681640625,0.0038940906524658203,0.005878925323486328
0,0.005803346633911133,0.0036559104919433594,0.0054416656494140625
0,0.005515575408935547,0.003959178924560547,0.005458354949951172
0,0.005429744720458984,0.004235267639160156,0.005383968353271484
0,0.0052340030670166016,0.0038137435913085938,0.005686283111572266
0,0.005144357681274414,0.00373077392578125,0.005328655242919922
0,0.005202770233154297,0.0037293434143066406,0.005749702453613281
0,0.0051403045654296875,0.003792285919189453,0.005498409271240234
0,0.005145549774169922,0.0038356781005859375,0.0053975582122802734
0,0.005421638488769531,0.00380706787109375,0.00522160530090332
0,0.00540614128112793,0.0038890838623046875,0.0055065155029296875
0,0.0052089691162109375,0.003751993179321289,0.005555629730224609
0,0.005129098892211914,0.0038518905639648438,0.005394458770751953
0,0.00527501106262207,0.0037584304809570312,0.005407810211181641
0,0.005497455596923828,0.0037190914154052734,0.00542449951171875
0,0.005402088165283203,0.0037887096405029297,0.005460500717163086
0,0.0051419734954833984,0.003773212432861328,0.005539894104003906
0,0.005615949630737305,0.003813505172729492,0.005872964859008789
0,0.005316495895385742,0.003867626190185547,0.0055446624755859375
0,0.005281925201416016,0.003787517547607422,0.005514621734619141
0,0.005352020263671875,0.003915071487426758,0.005700349807739258
0,0.005399942398071289,0.003811359405517578,0.005463838577270508
0,0.005198001861572266,0.003854990005493164,0.005439281463623047
0,0.0054395198822021484,0.0038547515869140625,0.005631446838378906
0,0.005156040191650391,0.0038518905639648438,0.005704402923583984
0,0.005859851837158203,0.0037708282470703125,0.005545616149902344
0,0.005108356475830078,0.003662586212158203,0.005521297454833984
0,0.005227565765380859,0.003949880599975586,0.0054721832275390625
0,0.005480289459228516,0.003731250762939453,0.005545854568481445
0,0.005146980285644531,0.003908395767211914,0.005367279052734375
0,0.0052340030670166016,0.003705263137817383,0.005525350570678711
0,0.005139827728271484,0.0037512779235839844,0.005365133285522461
0,0.005439281463623047,0.0040552616119384766,0.00542902946472168
0,0.005519866943359375,0.0037183761596679688,0.005518436431884766
0,0.005102872848510742,0.003829479217529297,0.005533933639526367
0,0.0051310062408447266,0.003931522369384766,0.005815267562866211
0,0.005235910415649414,0.005293369293212891,0.0058743953704833984
0,0.005360126495361328,0.0037696361541748047,0.005593061447143555
0,0.005293846130371094,0.003907918930053711,0.005625009536743164
0,0.0054438114166259766,0.0038857460021972656,0.005491733551025391
0,0.005225419998168945,0.0037741661071777344,0.005857706069946289
0,0.005364418029785156,0.003769397735595703,0.005621910095214844
0,0.005145549774169922,0.0038416385650634766,0.0054895877838134766
0,0.005437612533569336,0.0037484169006347656,0.0057332515716552734
0,0.005079507827758789,0.0038378238677978516,0.0054128170013427734
0,0.005262136459350586,0.0038232803344726562,0.005484104156494141
0,0.0054013729095458984,0.0037908554077148438,0.0052144527435302734
0,0.005064725875854492,0.00424647331237793,0.0056192874908447266
0,0.004339933395385742,0.0032889842987060547,0.004736900329589844
0,0.00549769401550293,0.0032029151916503906,0.00436711311340332
0,0.0050411224365234375,0.0036950111389160156,0.00535130500793457
0,0.004910707473754883,0.0037963390350341797,0.005221366882324219
0,0.005491495132446289,0.003636598587036133,0.0050182342529296875
0,0.004811525344848633,0.0035021305084228516,0.0055484771728515625
0,0.005078315734863281,0.0036427974700927734,0.005307674407958984
0,0.005022764205932617,0.0032122135162353516,0.00496220588684082
0,0.005038261413574219,0.003643035888671875,0.005169391632080078
0,0.005155801773071289,0.003962039947509766,0.005380153656005859
0,0.0048754215240478516,0.003555774688720703,0.005181550979614258
0,0.0049855709075927734,0.0036249160766601562,0.005264759063720703
0,0.004934549331665039,0.0037949085235595703,0.005355119705200195
0,0.0058782100677490234,0.0037255287170410156,0.005341053009033203
0,0.005079984664916992,0.003631591796875,0.00537419319152832
0,0.0053005218505859375,0.0036649703979492188,0.005386829376220703
0,0.00542902946472168,0.003743410110473633,0.005369424819946289
0,0.005425453186035156,0.0040378570556640625,0.005040407180786133
0,0.005326986312866211,0.003691434860229492,0.0053822994232177734
0,0.01928544044494629,0.004126071929931641,0.005527973175048828
0,0.0053327083587646484,0.003753185272216797,0.005423069000244141
0,0.0052220821380615234,0.0038635730743408203,0.0056667327880859375
0,0.005219936370849609,0.003726482391357422,0.0058176517486572266
0,0.004299640655517578,0.0038149356842041016,0.005810260772705078
0,0.005195140838623047,0.0038118362426757812,0.005987882614135742
0,0.005093812942504883,0.0039081573486328125,0.0055582523345947266
0,0.005199909210205078,0.003706693649291992,0.00547027587890625
0,0.0056989192962646484,0.003760099411010742,0.00533294677734375
0,0.005204439163208008,0.003882169723510742,0.005565166473388672
0,0.005486249923706055,0.003977775573730469,0.005508899688720703
0,0.005547046661376953,0.0037822723388671875,0.005684375762939453
0,0.005540132522583008,0.003752470016479492,0.005396127700805664
0,0.005471229553222656,0.004065990447998047,0.005548238754272461
0,0.005366802215576172,0.003846406936645508,0.005502939224243164
0,0.0055620670318603516,0.003810882568359375,0.005407094955444336
0,0.005171298980712891,0.003801107406616211,0.00530242919921875
0,0.005302906036376953,0.00393223762512207,0.0055065155029296875
0,0.005094766616821289,0.003914833068847656,0.005535602569580078
0,0.00543522834777832,0.0037450790405273438,0.0054035186767578125
0,0.005201101303100586,0.0037496089935302734,0.005379676818847656
0,0.00527191162109375,0.004171609878540039,0.005583524703979492
0,0.005192279815673828,0.003843545913696289,0.005749940872192383
0,0.005156993865966797,0.0038814544677734375,0.005638837814331055
0,0.005209445953369141,0.0037217140197753906,0.005616426467895508
0,0.005123615264892578,0.003778219223022461,0.00566411018371582
0,0.005462646484375,0.0038123130798339844,0.005357980728149414
0,0.0052492618560791016,0.003636598587036133,0.005397319793701172
0,0.005153656005859375,0.0038695335388183594,0.008203983306884766
0,0.005671024322509766,0.003778696060180664,0.0055959224700927734
0,0.0052106380462646484,0.0037522315979003906,0.0056116580963134766
0,0.0052411556243896484,0.003658771514892578,0.00540614128112793
0,0.005225658416748047,0.0037832260131835938,0.0054779052734375
0,0.005073070526123047,0.0037250518798828125,0.005673408508300781
0,0.005614519119262695,0.003727436065673828,0.0051593780517578125
0,0.005191802978515625,0.0037491321563720703,0.0055811405181884766
0,0.009331226348876953,0.0037271976470947266,0.005608797073364258
0,0.005764007568359375,0.003738880157470703,0.005584239959716797
0,0.00594639778137207,0.0037174224853515625,0.00542902946472168
0,0.005258321762084961,0.003683328628540039,0.005403041839599609
0,0.0051116943359375,0.0037178993225097656,0.006010293960571289
0,0.005379438400268555,0.0037851333618164062,0.00574493408203125
0,0.005031585693359375,0.003415822982788086,0.00550079345703125
0,0.005244255065917969,0.0037415027618408203,0.00546574592590332
0,0.005563497543334961,0.003462553024291992,0.00514531135559082
0,0.004338502883911133,0.0033686161041259766,0.004817485809326172
0,0.004460334777832031,0.0030176639556884766,0.004715442657470703
0,0.0045337677001953125,0.0034704208374023438,0.0044481754302978516
0,0.004651308059692383,0.0033979415893554688,0.005059480667114258
0,0.005116701126098633,0.0036249160766601562,0.005696773529052734
0,0.005168437957763672,0.0038666725158691406,0.0054590702056884766
0,0.0055654048919677734,0.0037102699279785156,0.00558161735534668
0,0.005309343338012695,0.003952741622924805,0.00561070442199707
0,0.005202770233154297,0.003854036331176758,0.0057337284088134766
0,0.00560760498046875,0.0038461685180664062,0.005369424819946289
0,0.004889488220214844,0.0039675235748291016,0.005864143371582031
0,0.00526738166809082,0.003910064697265625,0.005804777145385742
0,0.0054705142974853516,0.004021167755126953,0.005611419677734375
0,0.005590915679931641,0.003832101821899414,0.005471229553222656
0,0.005160331726074219,0.0040395259857177734,0.005350828170776367
0,0.006108283996582031,0.0036301612854003906,0.006380319595336914
0,0.005246639251708984,0.004366397857666016,0.005808830261230469
0,0.0052759647369384766,0.0038590431213378906,0.005624294281005859
0,0.005194902420043945,0.003790140151977539,0.005577802658081055
0,0.005241870880126953,0.003899812698364258,0.005463123321533203
0,0.0054988861083984375,0.003818035125732422,0.005459785461425781
0,0.005128145217895508,0.0037462711334228516,0.005239963531494141
0,0.005144834518432617,0.0037870407104492188,0.005491733551025391
0,0.004854679107666016,0.003881692886352539,0.005409717559814453
0,0.005553245544433594,0.004057407379150391,0.0054473876953125
0,0.005373477935791016,0.003816366195678711,0.00536036491394043
0,0.005126953125,0.003902912139892578,0.005486249923706055
0,0.0059223175048828125,0.0037603378295898438,0.005497455596923828
0,0.005097389221191406,0.003861665725708008,0.005438566207885742
0,0.005312442779541016,0.003859996795654297,0.0058329105377197266
0,0.007561683654785156,0.003855466842651367,0.005585432052612305
0,0.0056629180908203125,0.0037353038787841797,0.005372047424316406
0,0.005604982376098633,0.0038826465606689453,0.005565166473388672
0,0.005283832550048828,0.003922224044799805,0.00576472282409668
0,0.005181312561035156,0.003833293914794922,0.005832672119140625
0,0.005330324172973633,0.003838777542114258,0.005425691604614258
0,0.005555868148803711,0.0036780834197998047,0.005610466003417969
0,0.0051767826080322266,0.004014492034912109,0.005462169647216797
0,0.005609989166259766,0.003904581069946289,0.005570173263549805
0,0.005343437194824219,0.003826618194580078,0.005488157272338867
0,0.005194425582885742,0.003640890121459961,0.005377292633056641
0,0.005557537078857422,0.0038976669311523438,0.005460262298583984
0,0.007586240768432617,0.003876924514770508,0.005551338195800781
0,0.005179643630981445,0.003968000411987305,0.0054018497467041016
0,0.0057277679443359375,0.003732919692993164,0.0054738521575927734
0,0.005674123764038086,0.003795623779296875,0.0054323673248291016
0,0.005141019821166992,0.003885030746459961,0.005299091339111328
0,0.005225658416748047,0.00389862060546875,0.0058519840240478516
0,0.005289554595947266,0.003981351852416992,0.005494356155395508
0,0.005506277084350586,0.003784656524658203,0.005461692810058594
0,0.005152702331542969,0.00360107421875,0.005503416061401367
0,0.00516200065612793,0.003836393356323242,0.0054776668548583984
0,0.005181550979614258,0.0038993358612060547,0.0058612823486328125
0,0.0052242279052734375,0.0037992000579833984,0.0054836273193359375
0,0.0052716732025146484,0.008145332336425781,0.005640506744384766
0,0.005382537841796875,0.004064798355102539,0.005482196807861328
0,0.005516529083251953,0.0038652420043945312,0.00541996955871582
0,0.005260944366455078,0.0037267208099365234,0.005583524703979492
0,0.005237102508544922,0.003821849822998047,0.0057523250579833984
0,0.005151033401489258,0.003925323486328125,0.00557708740234375
0,0.005809307098388672,0.0038073062896728516,0.005551815032958984
0,0.003842592239379883,0.0035970211029052734,0.003948688507080078
0,0.0035562515258789062,0.003101825714111328,0.004057884216308594
0,0.0041408538818359375,0.003658294677734375,0.0046846866607666016
0,0.0037841796875,0.003930091857910156,0.004751443862915039
0,0.004259586334228516,0.003319263458251953,0.0042994022369384766
0,0.0038437843322753906,0.003747701644897461,0.004930973052978516
0,0.0057294368743896484,0.003791332244873047,0.005255222320556641
0,0.005055665969848633,0.0040378570556640625,0.0050449371337890625
0,0.0047359466552734375,0.0037636756896972656,0.0053424835205078125
0,0.0052487850189208984,0.0037856101989746094,0.005666255950927734
0,0.005013704299926758,0.0037260055541992188,0.005728244781494141
0,0.005274057388305664,0.0040934085845947266,0.005818605422973633
0,0.005391120910644531,0.0039615631103515625,0.005597829818725586
0,0.005610227584838867,0.0037779808044433594,0.005538225173950195
0,0.00555419921875,0.003721952438354492,0.005558013916015625
0,0.005114555358886719,0.0036661624908447266,0.005513191223144531
0,0.005307197570800781,0.0038313865661621094,0.005639791488647461
0,0.005431175231933594,0.0037627220153808594,0.005578279495239258
0,0.005616426467895508,0.0038497447967529297,0.00556182861328125
0,0.0059108734130859375,0.0036547183990478516,0.005463123321533203
0,0.005506277084350586,0.0037393569946289062,0.005374908447265625
