i,creation_time,retrieval_time,deletion_time
0,0.02295088768005371,0.0049593448638916016,0.005742788314819336
0,0.01213526725769043,0.0043528079986572266,0.005329132080078125
0,0.012113094329833984,0.005197763442993164,0.005504131317138672
0,0.01251673698425293,0.004354953765869141,0.0049436092376708984
0,0.013292551040649414,0.004668712615966797,0.005730152130126953
0,0.012674808502197266,0.0050067901611328125,0.005782365798950195
0,0.013457298278808594,0.005352973937988281,0.00658416748046875
0,0.01365804672241211,0.005837917327880859,0.006438255310058594
0,0.013662576675415039,0.005035400390625,0.0061833858489990234
0,0.013281583786010742,0.0045125484466552734,0.005418062210083008
0,0.012386560440063477,0.005012989044189453,0.005791664123535156
0,0.012018203735351562,0.0051877498626708984,0.0048754215240478516
0,0.012021064758300781,0.0045282840728759766,0.006182670593261719
0,0.01301431655883789,0.004781246185302734,0.006175994873046875
0,0.012720823287963867,0.005327463150024414,0.0060651302337646484
0,0.013144731521606445,0.005276918411254883,0.005478620529174805
0,0.01358795166015625,0.005795717239379883,0.005161285400390625
0,0.012647628784179688,0.004526853561401367,0.005190134048461914
0,0.012151956558227539,0.004298210144042969,0.005306243896484375
0,0.012397527694702148,0.004738330841064453,0.005769252777099609
0,0.01221013069152832,0.004567861557006836,0.0060765743255615234
0,0.011991500854492188,0.004407167434692383,0.005309343338012695
0,0.011893272399902344,0.00433039665222168,0.005329608917236328
0,0.012059211730957031,0.0043947696685791016,0.005149126052856445
0,0.013607501983642578,0.004364490509033203,0.005169391632080078
0,0.012445926666259766,0.005298137664794922,0.00519871711730957
0,0.012175559997558594,0.0043184757232666016,0.005357503890991211
0,0.011823654174804688,0.004502534866333008,0.0061337947845458984
0,0.012676000595092773,0.005533456802368164,0.006288766860961914
0,0.014200925827026367,0.005661725997924805,0.0072596073150634766
0,0.013233661651611328,0.00611424446105957,0.006797075271606445
0,0.01369476318359375,0.005798816680908203,0.006716251373291016
0,0.013902425765991211,0.0065839290618896484,0.006560564041137695
0,0.014658689498901367,0.006194591522216797,0.0076904296875
0,0.015876054763793945,0.006041765213012695,0.008200883865356445
0,0.014212608337402344,0.006081342697143555,0.006860017776489258
0,0.01366281509399414,0.005969047546386719,0.006516933441162109
0,0.014555692672729492,0.005978107452392578,0.006691932678222656
0,0.014071941375732422,0.0057315826416015625,0.006697893142700195
0,0.014021158218383789,0.0063741207122802734,0.0065765380859375
0,0.012901782989501953,0.0055086612701416016,0.006350517272949219
0,0.01328277587890625,0.005466461181640625,0.006023883819580078
0,0.013274192810058594,0.005440473556518555,0.006312370300292969
0,0.013361215591430664,0.005574703216552734,0.0066797733306884766
0,0.01493072509765625,0.0057964324951171875,0.006573677062988281
0,0.013576030731201172,0.005583047866821289,0.0065610408782958984
0,0.014632701873779297,0.0066030025482177734,0.006804227828979492
0,0.014112234115600586,0.005843639373779297,0.007444858551025391
0,0.013818979263305664,0.006314277648925781,0.007268667221069336
0,0.01435232162475586,0.005812644958496094,0.007592678070068359
0,0.014080286026000977,0.006577968597412109,0.006948947906494141
0,0.013918638229370117,0.0059528350830078125,0.006738424301147461
0,0.01403045654296875,0.0060269832611083984,0.007173061370849609
0,0.01428985595703125,0.006289482116699219,0.007162332534790039
0,0.014520883560180664,0.005927324295043945,0.00681304931640625
0,0.01412510871887207,0.005819082260131836,0.006652116775512695
0,0.013787031173706055,0.005826473236083984,0.0068721771240234375
0,0.013651132583618164,0.005957126617431641,0.007415056228637695
0,0.013987541198730469,0.0060160160064697266,0.0068171024322509766
0,0.014605998992919922,0.005957603454589844,0.00702977180480957
0,0.013651609420776367,0.005456447601318359,0.0061588287353515625
0,0.012233495712280273,0.004720926284790039,0.0059702396392822266
0,0.012728452682495117,0.004302501678466797,0.005087375640869141
0,0.013225317001342773,0.004089832305908203,0.004931926727294922
0,0.012272119522094727,0.003970146179199219,0.0048787593841552734
0,0.011923074722290039,0.004729509353637695,0.005227804183959961
0,0.011957883834838867,0.004251718521118164,0.005263328552246094
0,0.012206315994262695,0.004495859146118164,0.005376577377319336
0,0.012351512908935547,0.005456209182739258,0.0051724910736083984
0,0.012432336807250977,0.004363059997558594,0.00533604621887207
0,0.012170553207397461,0.004381656646728516,0.0053098201751708984
0,0.013508081436157227,0.0044019222259521484,0.005383968353271484
0,0.012501955032348633,0.004723310470581055,0.005867481231689453
0,0.012580633163452148,0.004704713821411133,0.006157875061035156
0,0.01353144645690918,0.004553318023681641,0.005312919616699219
0,0.012964963912963867,0.0045583248138427734,0.005380153656005859
0,0.012263298034667969,0.004925727844238281,0.006215095520019531
0,0.012957572937011719,0.005136966705322266,0.005375862121582031
0,0.012397050857543945,0.005398273468017578,0.0052623748779296875
0,0.012468576431274414,0.004651546478271484,0.005429983139038086
0,0.011768102645874023,0.004446268081665039,0.00491642951965332
0,0.013292074203491211,0.004724264144897461,0.005153656005859375
0,0.011912107467651367,0.004270315170288086,0.006110668182373047
0,0.0119476318359375,0.004633426666259766,0.0050220489501953125
