i,timestamp,time_taken
0,04:43:09,0.03540635108947754
1,04:43:09,0.029184818267822266
2,04:43:09,0.028088092803955078
3,04:43:09,0.02767467498779297
4,04:43:09,0.02797102928161621
5,04:43:09,0.027698278427124023
6,04:43:09,0.028274059295654297
7,04:43:09,0.02672100067138672
8,04:43:09,0.025217771530151367
9,04:43:09,0.024486303329467773
10,04:43:09,0.024859189987182617
11,04:43:09,0.025163888931274414
12,04:43:09,0.025545597076416016
13,04:43:09,0.025098085403442383
14,04:43:09,0.024309158325195312
15,04:43:09,0.02426624298095703
16,04:43:09,0.024281024932861328
17,04:43:09,0.02434706687927246
18,04:43:09,0.025015592575073242
19,04:43:09,0.02810072898864746
20,04:43:09,0.027779579162597656
21,04:43:09,0.026562213897705078
22,04:43:09,0.026874065399169922
23,04:43:09,0.027450084686279297
24,04:43:09,0.027609586715698242
25,04:43:09,0.026494979858398438
26,04:43:10,0.027060985565185547
27,04:43:10,0.028239727020263672
28,04:43:10,0.027385473251342773
29,04:43:10,0.02747964859008789
30,04:43:10,0.02713799476623535
31,04:43:10,0.02622222900390625
32,04:43:10,0.026263952255249023
33,04:43:10,0.034270286560058594
34,04:43:10,0.02700352668762207
35,04:43:10,0.025954246520996094
36,04:43:10,0.025400161743164062
37,04:43:10,0.025523900985717773
38,04:43:10,0.026334762573242188
39,04:43:10,0.025531530380249023
40,04:43:10,0.028200149536132812
41,04:43:10,0.025802135467529297
42,04:43:10,0.02388620376586914
43,04:43:10,0.02432084083557129
44,04:43:10,0.024023771286010742
45,04:43:10,0.029271364212036133
46,04:43:10,0.027459144592285156
47,04:43:10,0.026535987854003906
48,04:43:10,0.027912139892578125
49,04:43:10,0.029144763946533203
50,04:43:10,0.02640056610107422
51,04:43:10,0.02724313735961914
52,04:43:10,0.027553796768188477
53,04:43:10,0.026542186737060547
54,04:43:10,0.027016878128051758
55,04:43:10,0.027724266052246094
56,04:43:10,0.027567386627197266
57,04:43:10,0.029176712036132812
58,04:43:10,0.028276443481445312
59,04:43:10,0.026645898818969727
60,04:43:10,0.026134252548217773
61,04:43:10,0.026743173599243164
62,04:43:11,0.028766632080078125
63,04:43:11,0.027658700942993164
64,04:43:11,0.02697157859802246
65,04:43:11,0.02707958221435547
66,04:43:11,0.026168107986450195
67,04:43:11,0.026421070098876953
68,04:43:11,0.026376008987426758
69,04:43:11,0.02497076988220215
70,04:43:11,0.024442672729492188
71,04:43:11,0.03021073341369629
72,04:43:11,0.02625560760498047
73,04:43:11,0.023691892623901367
74,04:43:11,0.02284860610961914
75,04:43:11,0.02193617820739746
76,04:43:11,0.022206544876098633
77,04:43:11,0.023244142532348633
78,04:43:11,0.022753477096557617
79,04:43:11,0.024590015411376953
80,04:43:11,0.02251744270324707
81,04:43:11,0.022767305374145508
82,04:43:11,0.027278900146484375
83,04:43:11,0.02417278289794922
84,04:43:11,0.02319192886352539
85,04:43:11,0.02272486686706543
86,04:43:11,0.02396702766418457
87,04:43:11,0.024212121963500977
88,04:43:11,0.023399829864501953
89,04:43:11,0.023616552352905273
90,04:43:11,0.024217605590820312
91,04:43:11,0.026120424270629883
92,04:43:11,0.02584362030029297
93,04:43:11,0.025128602981567383
94,04:43:11,0.024424314498901367
95,04:43:11,0.02698373794555664
96,04:43:11,0.026966094970703125
97,04:43:11,0.02701568603515625
98,04:43:11,0.026246309280395508
99,04:43:11,0.0262300968170166
100,04:43:11,0.02613353729248047
101,04:43:11,0.028381824493408203
102,04:43:12,0.027406692504882812
103,04:43:12,0.027445554733276367
104,04:43:12,0.0265963077545166
105,04:43:12,0.02649545669555664
106,04:43:12,0.027291059494018555
107,04:43:12,0.02737116813659668
108,04:43:12,0.027327537536621094
109,04:43:12,0.027872085571289062
110,04:43:12,0.026680946350097656
111,04:43:12,0.027449846267700195
112,04:43:12,0.027911901473999023
113,04:43:12,0.02572798728942871
114,04:43:12,0.0247499942779541
115,04:43:12,0.02437281608581543
116,04:43:12,0.02614116668701172
117,04:43:12,0.027674436569213867
118,04:43:12,0.026966094970703125
119,04:43:12,0.027790069580078125
120,04:43:12,0.026842832565307617
121,04:43:12,0.026981353759765625
122,04:43:12,0.027396202087402344
123,04:43:12,0.027081727981567383
124,04:43:12,0.02787613868713379
125,04:43:12,0.02776169776916504
126,04:43:12,0.025115489959716797
127,04:43:12,0.02436542510986328
128,04:43:12,0.026023387908935547
129,04:43:12,0.028348684310913086
130,04:43:12,0.027130842208862305
131,04:43:12,0.027499675750732422
132,04:43:12,0.02718377113342285
133,04:43:12,0.029704809188842773
134,04:43:12,0.028575658798217773
135,04:43:12,0.027573823928833008
136,04:43:12,0.028258323669433594
137,04:43:12,0.026211023330688477
138,04:43:13,0.02715015411376953
139,04:43:13,0.028366804122924805
140,04:43:13,0.02727198600769043
141,04:43:13,0.025867462158203125
142,04:43:13,0.027063608169555664
143,04:43:13,0.02844715118408203
144,04:43:13,0.02802753448486328
145,04:43:13,0.02582526206970215
146,04:43:13,0.027380943298339844
147,04:43:13,0.0296633243560791
148,04:43:13,0.027550220489501953
149,04:43:13,0.02427077293395996
150,04:43:13,0.025085926055908203
151,04:43:13,0.02744126319885254
152,04:43:13,0.026781082153320312
153,04:43:13,0.026063203811645508
154,04:43:13,0.02687835693359375
155,04:43:13,0.02603769302368164
156,04:43:13,0.026378631591796875
157,04:43:13,0.027804136276245117
158,04:43:13,0.027603864669799805
159,04:43:13,0.027137041091918945
160,04:43:13,0.02400803565979004
161,04:43:13,0.023101091384887695
162,04:43:13,0.023793458938598633
163,04:43:13,0.023762226104736328
164,04:43:13,0.023550748825073242
165,04:43:13,0.023013591766357422
166,04:43:13,0.023897409439086914
167,04:43:13,0.02447056770324707
168,04:43:13,0.02631545066833496
169,04:43:13,0.027750253677368164
170,04:43:13,0.026628732681274414
171,04:43:13,0.026421070098876953
172,04:43:13,0.026172876358032227
173,04:43:13,0.02883148193359375
174,04:43:13,0.026463031768798828
175,04:43:13,0.026110410690307617
176,04:43:14,0.026175260543823242
177,04:43:14,0.0270230770111084
178,04:43:14,0.026788949966430664
179,04:43:14,0.026694059371948242
180,04:43:14,0.02620244026184082
181,04:43:14,0.02823019027709961
182,04:43:14,0.02641892433166504
183,04:43:14,0.02999281883239746
184,04:43:14,0.025480985641479492
185,04:43:14,0.025848388671875
186,04:43:14,0.026338577270507812
187,04:43:14,0.02563333511352539
188,04:43:14,0.025237083435058594
189,04:43:14,0.024057626724243164
190,04:43:14,0.023836135864257812
191,04:43:14,0.02687978744506836
192,04:43:14,0.027246952056884766
193,04:43:14,0.02480459213256836
194,04:43:14,0.026212453842163086
195,04:43:14,0.026523113250732422
196,04:43:14,0.024897098541259766
197,04:43:14,0.026658058166503906
198,04:43:14,0.024594783782958984
199,04:43:14,0.023529767990112305
200,04:43:14,0.02679300308227539
201,04:43:14,0.025700807571411133
202,04:43:14,0.026644468307495117
203,04:43:14,0.02653026580810547
204,04:43:14,0.025282621383666992
205,04:43:14,0.027100086212158203
206,04:43:14,0.02460932731628418
207,04:43:14,0.026131629943847656
208,04:43:14,0.02586984634399414
209,04:43:14,0.026342153549194336
210,04:43:14,0.026177644729614258
211,04:43:14,0.02666306495666504
212,04:43:14,0.02633213996887207
213,04:43:14,0.026999711990356445
214,04:43:15,0.026755809783935547
215,04:43:15,0.026881694793701172
216,04:43:15,0.02502155303955078
217,04:43:15,0.025873661041259766
218,04:43:15,0.028499126434326172
219,04:43:15,0.027763843536376953
220,04:43:15,0.027703046798706055
221,04:43:15,0.02670121192932129
222,04:43:15,0.02700042724609375
223,04:43:15,0.0278928279876709
224,04:43:15,0.02704143524169922
225,04:43:15,0.02795720100402832
226,04:43:15,0.027687788009643555
227,04:43:15,0.027658700942993164
228,04:43:15,0.028831005096435547
229,04:43:15,0.027997732162475586
230,04:43:15,0.0284121036529541
231,04:43:15,0.027165889739990234
232,04:43:15,0.02628016471862793
233,04:43:15,0.027493715286254883
234,04:43:15,0.026568889617919922
235,04:43:15,0.026783466339111328
236,04:43:15,0.026532649993896484
237,04:43:15,0.02728414535522461
238,04:43:15,0.02677178382873535
239,04:43:15,0.02650761604309082
240,04:43:15,0.026162385940551758
241,04:43:15,0.02626514434814453
242,04:43:15,0.026786088943481445
243,04:43:15,0.029558658599853516
244,04:43:15,0.026875019073486328
245,04:43:15,0.02850651741027832
246,04:43:15,0.026964664459228516
247,04:43:15,0.02625560760498047
248,04:43:15,0.02824878692626953
249,04:43:15,0.027609586715698242
250,04:43:15,0.027009248733520508
251,04:43:16,0.028409719467163086
252,04:43:16,0.028597593307495117
253,04:43:16,0.02743077278137207
254,04:43:16,0.026953458786010742
255,04:43:16,0.028609752655029297
256,04:43:16,0.027287960052490234
257,04:43:16,0.029026031494140625
258,04:43:16,0.029234886169433594
259,04:43:16,0.027837753295898438
260,04:43:16,0.0279080867767334
261,04:43:16,0.027463674545288086
262,04:43:16,0.02490520477294922
263,04:43:16,0.025751590728759766
264,04:43:16,0.025389671325683594
265,04:43:16,0.02678990364074707
266,04:43:16,0.02693653106689453
267,04:43:16,0.027280569076538086
268,04:43:16,0.02717280387878418
269,04:43:16,0.026586532592773438
270,04:43:16,0.027408838272094727
271,04:43:16,0.026244401931762695
272,04:43:16,0.027576684951782227
273,04:43:16,0.028810739517211914
274,04:43:16,0.02646183967590332
275,04:43:16,0.026571273803710938
276,04:43:16,0.027486324310302734
277,04:43:16,0.029430150985717773
278,04:43:16,0.028450489044189453
279,04:43:16,0.026539325714111328
280,04:43:16,0.026990175247192383
281,04:43:16,0.027963638305664062
282,04:43:16,0.025290727615356445
283,04:43:16,0.02409052848815918
284,04:43:16,0.026072978973388672
285,04:43:16,0.023589611053466797
286,04:43:16,0.024555683135986328
287,04:43:17,0.025064468383789062
288,04:43:17,0.024865388870239258
289,04:43:17,0.026491165161132812
290,04:43:17,0.02573370933532715
291,04:43:17,0.024242162704467773
292,04:43:17,0.02479720115661621
293,04:43:17,0.02451038360595703
294,04:43:17,0.024699926376342773
295,04:43:17,0.026269912719726562
296,04:43:17,0.02717733383178711
297,04:43:17,0.027714967727661133
298,04:43:17,0.027472257614135742
299,04:43:17,0.02631974220275879
300,04:43:17,0.024102210998535156
301,04:43:17,0.024021387100219727
302,04:43:17,0.02448582649230957
303,04:43:17,0.02587151527404785
304,04:43:17,0.02770376205444336
305,04:43:17,0.026041507720947266
306,04:43:17,0.027899742126464844
307,04:43:17,0.027966737747192383
308,04:43:17,0.028370380401611328
309,04:43:17,0.026799678802490234
310,04:43:17,0.02802896499633789
311,04:43:17,0.02813720703125
312,04:43:17,0.029794692993164062
313,04:43:17,0.02860426902770996
314,04:43:17,0.027532339096069336
315,04:43:17,0.028218984603881836
316,04:43:17,0.02742767333984375
317,04:43:17,0.02683281898498535
318,04:43:17,0.029239177703857422
319,04:43:17,0.027978897094726562
320,04:43:17,0.0279080867767334
321,04:43:17,0.028595685958862305
322,04:43:17,0.02683401107788086
323,04:43:17,0.029026508331298828
324,04:43:18,0.028251171112060547
325,04:43:18,0.02735733985900879
326,04:43:18,0.027117490768432617
327,04:43:18,0.02720785140991211
328,04:43:18,0.0285189151763916
329,04:43:18,0.02722311019897461
330,04:43:18,0.027195215225219727
331,04:43:18,0.028551816940307617
332,04:43:18,0.027596712112426758
333,04:43:18,0.02947068214416504
334,04:43:18,0.026829242706298828
335,04:43:18,0.028560638427734375
336,04:43:18,0.026890039443969727
337,04:43:18,0.027490854263305664
338,04:43:18,0.027968645095825195
339,04:43:18,0.02699589729309082
340,04:43:18,0.028532743453979492
341,04:43:18,0.02814769744873047
342,04:43:18,0.027872085571289062
343,04:43:18,0.028218746185302734
344,04:43:18,0.02703714370727539
345,04:43:18,0.027853012084960938
346,04:43:18,0.02448105812072754
347,04:43:18,0.025557994842529297
348,04:43:18,0.026384830474853516
349,04:43:18,0.025791645050048828
350,04:43:18,0.026214599609375
351,04:43:18,0.02723860740661621
352,04:43:18,0.026740312576293945
353,04:43:18,0.027420997619628906
354,04:43:18,0.027904987335205078
355,04:43:18,0.0263216495513916
356,04:43:18,0.025127410888671875
357,04:43:18,0.025051593780517578
358,04:43:18,0.025377988815307617
359,04:43:18,0.024843454360961914
360,04:43:18,0.025651216506958008
361,04:43:19,0.026185274124145508
362,04:43:19,0.025536775588989258
363,04:43:19,0.028571128845214844
364,04:43:19,0.028833866119384766
365,04:43:19,0.027408361434936523
366,04:43:19,0.027787446975708008
367,04:43:19,0.029454708099365234
368,04:43:19,0.029459238052368164
369,04:43:19,0.026534080505371094
370,04:43:19,0.028136014938354492
371,04:43:19,0.027255535125732422
372,04:43:19,0.02837514877319336
373,04:43:19,0.02757883071899414
374,04:43:19,0.026448965072631836
375,04:43:19,0.02771925926208496
376,04:43:19,0.027703523635864258
377,04:43:19,0.028048992156982422
378,04:43:19,0.027895450592041016
379,04:43:19,0.02910900115966797
380,04:43:19,0.025321245193481445
381,04:43:19,0.026688575744628906
382,04:43:19,0.024414539337158203
383,04:43:19,0.025918960571289062
384,04:43:19,0.02439737319946289
385,04:43:19,0.02534317970275879
386,04:43:19,0.02385544776916504
387,04:43:19,0.022553682327270508
388,04:43:19,0.022899389266967773
389,04:43:19,0.023128271102905273
390,04:43:19,0.0229341983795166
391,04:43:19,0.02457261085510254
392,04:43:19,0.02464437484741211
393,04:43:19,0.024031639099121094
394,04:43:19,0.023636341094970703
395,04:43:19,0.023448705673217773
396,04:43:19,0.023859500885009766
397,04:43:19,0.02447962760925293
398,04:43:19,0.024605512619018555
399,04:43:20,0.025366544723510742
400,04:43:20,0.02511739730834961
401,04:43:20,0.023928165435791016
402,04:43:20,0.024600505828857422
403,04:43:20,0.02443718910217285
404,04:43:20,0.025150299072265625
405,04:43:20,0.024618864059448242
406,04:43:20,0.024465322494506836
407,04:43:20,0.024930238723754883
408,04:43:20,0.02490997314453125
409,04:43:20,0.03027820587158203
410,04:43:20,0.026372909545898438
411,04:43:20,0.024599790573120117
412,04:43:20,0.0259249210357666
413,04:43:20,0.025484085083007812
414,04:43:20,0.026693344116210938
415,04:43:20,0.02405834197998047
416,04:43:20,0.023930788040161133
417,04:43:20,0.024394512176513672
418,04:43:20,0.023573875427246094
419,04:43:20,0.023973941802978516
420,04:43:20,0.025371074676513672
421,04:43:20,0.02664041519165039
422,04:43:20,0.026446104049682617
423,04:43:20,0.027042150497436523
424,04:43:20,0.028081655502319336
425,04:43:20,0.02939772605895996
426,04:43:20,0.0277559757232666
427,04:43:20,0.027523517608642578
428,04:43:20,0.030145645141601562
429,04:43:20,0.02699446678161621
430,04:43:20,0.027751445770263672
431,04:43:20,0.02769017219543457
432,04:43:20,0.028466463088989258
433,04:43:20,0.028629302978515625
434,04:43:20,0.027414560317993164
435,04:43:20,0.02723383903503418
436,04:43:20,0.028489351272583008
437,04:43:21,0.028470993041992188
438,04:43:21,0.028456449508666992
439,04:43:21,0.02707815170288086
440,04:43:21,0.026639461517333984
441,04:43:21,0.028171777725219727
442,04:43:21,0.02728867530822754
443,04:43:21,0.025143146514892578
444,04:43:21,0.02410101890563965
445,04:43:21,0.025267839431762695
446,04:43:21,0.026199817657470703
447,04:43:21,0.029398441314697266
448,04:43:21,0.027175188064575195
449,04:43:21,0.02573084831237793
450,04:43:21,0.02577519416809082
451,04:43:21,0.025620698928833008
452,04:43:21,0.02708292007446289
453,04:43:21,0.027091264724731445
454,04:43:21,0.026643991470336914
455,04:43:21,0.026776552200317383
456,04:43:21,0.027050256729125977
457,04:43:21,0.027477264404296875
458,04:43:21,0.02760910987854004
459,04:43:21,0.027925729751586914
460,04:43:21,0.03020930290222168
461,04:43:21,0.028571128845214844
462,04:43:21,0.02681279182434082
463,04:43:21,0.02707076072692871
464,04:43:21,0.027582883834838867
465,04:43:21,0.028906822204589844
466,04:43:21,0.026937246322631836
467,04:43:21,0.025694847106933594
468,04:43:21,0.027391433715820312
469,04:43:21,0.0283510684967041
470,04:43:21,0.02704787254333496
471,04:43:21,0.02495431900024414
472,04:43:21,0.02457880973815918
473,04:43:21,0.024640560150146484
474,04:43:22,0.026204824447631836
475,04:43:22,0.02645277976989746
476,04:43:22,0.02665877342224121
477,04:43:22,0.02656269073486328
478,04:43:22,0.027399539947509766
479,04:43:22,0.027391433715820312
480,04:43:22,0.026136159896850586
481,04:43:22,0.02608633041381836
482,04:43:22,0.027472734451293945
483,04:43:22,0.027132749557495117
484,04:43:22,0.026451587677001953
485,04:43:22,0.027031421661376953
486,04:43:22,0.02627277374267578
487,04:43:22,0.024683475494384766
488,04:43:22,0.027574777603149414
489,04:43:22,0.026609182357788086
490,04:43:22,0.02815699577331543
491,04:43:22,0.027726173400878906
492,04:43:22,0.0268552303314209
493,04:43:22,0.02840709686279297
494,04:43:22,0.027298688888549805
495,04:43:22,0.02788853645324707
496,04:43:22,0.027050018310546875
497,04:43:22,0.029664278030395508
498,04:43:22,0.027721166610717773
499,04:43:22,0.02695155143737793
500,04:43:22,0.027876853942871094
501,04:43:22,0.026811838150024414
502,04:43:22,0.026868581771850586
503,04:43:22,0.027111291885375977
504,04:43:22,0.027571439743041992
505,04:43:22,0.027559518814086914
506,04:43:22,0.02673482894897461
507,04:43:22,0.026656389236450195
508,04:43:22,0.026829004287719727
509,04:43:22,0.0267794132232666
510,04:43:22,0.027570486068725586
511,04:43:23,0.026505470275878906
512,04:43:23,0.02676534652709961
513,04:43:23,0.028928279876708984
514,04:43:23,0.02701091766357422
515,04:43:23,0.027149677276611328
516,04:43:23,0.02667832374572754
517,04:43:23,0.027457475662231445
518,04:43:23,0.027983903884887695
519,04:43:23,0.0285642147064209
520,04:43:23,0.027007341384887695
521,04:43:23,0.02751779556274414
522,04:43:23,0.029376506805419922
523,04:43:23,0.027270793914794922
524,04:43:23,0.028514385223388672
525,04:43:23,0.026858091354370117
526,04:43:23,0.028012990951538086
527,04:43:23,0.027977466583251953
528,04:43:23,0.02727818489074707
529,04:43:23,0.027552127838134766
530,04:43:23,0.028155088424682617
531,04:43:23,0.02741718292236328
532,04:43:23,0.02657914161682129
533,04:43:23,0.025958538055419922
534,04:43:23,0.026053667068481445
535,04:43:23,0.024179458618164062
536,04:43:23,0.02401900291442871
537,04:43:23,0.02488541603088379
538,04:43:23,0.028451204299926758
539,04:43:23,0.027260541915893555
540,04:43:23,0.02639603614807129
541,04:43:23,0.02518177032470703
542,04:43:23,0.02642226219177246
543,04:43:23,0.0266420841217041
544,04:43:23,0.0263826847076416
545,04:43:23,0.026334524154663086
546,04:43:23,0.02731800079345703
547,04:43:24,0.027563810348510742
548,04:43:24,0.027371883392333984
549,04:43:24,0.027647018432617188
550,04:43:24,0.027487516403198242
551,04:43:24,0.028437137603759766
552,04:43:24,0.028543472290039062
553,04:43:24,0.027950763702392578
554,04:43:24,0.028120040893554688
555,04:43:24,0.027097702026367188
556,04:43:24,0.027292966842651367
557,04:43:24,0.02707695960998535
558,04:43:24,0.027639150619506836
559,04:43:24,0.026980161666870117
560,04:43:24,0.02848505973815918
561,04:43:24,0.027989625930786133
562,04:43:24,0.02777719497680664
563,04:43:24,0.028501272201538086
564,04:43:24,0.0281217098236084
565,04:43:24,0.02834630012512207
566,04:43:24,0.027651071548461914
567,04:43:24,0.02817082405090332
568,04:43:24,0.029191255569458008
569,04:43:24,0.0329897403717041
570,04:43:24,0.03000617027282715
571,04:43:24,0.027734041213989258
572,04:43:24,0.02767491340637207
573,04:43:24,0.02794933319091797
574,04:43:24,0.03023219108581543
575,04:43:24,0.028845787048339844
576,04:43:24,0.027680635452270508
577,04:43:24,0.028364896774291992
578,04:43:24,0.02923440933227539
579,04:43:24,0.02810978889465332
580,04:43:24,0.02743673324584961
581,04:43:24,0.02938365936279297
582,04:43:25,0.02785468101501465
583,04:43:25,0.027585983276367188
584,04:43:25,0.027861356735229492
585,04:43:25,0.028048992156982422
586,04:43:25,0.028060436248779297
587,04:43:25,0.027930021286010742
588,04:43:25,0.028155803680419922
589,04:43:25,0.0274503231048584
590,04:43:25,0.028193235397338867
591,04:43:25,0.027567386627197266
592,04:43:25,0.027390003204345703
593,04:43:25,0.02799224853515625
594,04:43:25,0.028221845626831055
595,04:43:25,0.02740764617919922
596,04:43:25,0.028841495513916016
597,04:43:25,0.027391672134399414
598,04:43:25,0.026598215103149414
599,04:43:25,0.02803182601928711
600,04:43:25,0.02837395668029785
601,04:43:25,0.029564857482910156
602,04:43:25,0.028965473175048828
603,04:43:25,0.028034448623657227
604,04:43:25,0.027712583541870117
605,04:43:25,0.02901744842529297
