i,creation_time,retrieval_time
0,0.013815641403198242,0.005774736404418945
0,0.013927936553955078,0.005315542221069336
0,0.013849496841430664,0.0062024593353271484
0,0.01469278335571289,0.005614280700683594
0,0.01517486572265625,0.0055828094482421875
0,0.013857126235961914,0.005467891693115234
0,0.01391291618347168,0.005923032760620117
0,0.013766765594482422,0.005544424057006836
0,0.015178918838500977,0.006503582000732422
0,0.013661861419677734,0.0049364566802978516
0,0.013319730758666992,0.005282163619995117
0,0.013445854187011719,0.005280256271362305
0,0.014219522476196289,0.0054013729095458984
0,0.013906478881835938,0.005675792694091797
0,0.01477670669555664,0.00562739372253418
0,0.014149665832519531,0.005514860153198242
0,0.015163898468017578,0.005548000335693359
0,0.014714241027832031,0.005804538726806641
0,0.014537334442138672,0.006048917770385742
0,0.014391183853149414,0.006173133850097656
0,0.014123201370239258,0.005642414093017578
0,0.01390981674194336,0.005687713623046875
0,0.015607357025146484,0.005760669708251953
0,0.014430999755859375,0.005661487579345703
0,0.014544963836669922,0.005801200866699219
0,0.014571428298950195,0.005846261978149414
0,0.014188289642333984,0.005768775939941406
0,0.015656232833862305,0.005679130554199219
0,0.01445913314819336,0.005636453628540039
0,0.014009952545166016,0.005681514739990234
0,0.014244556427001953,0.005526542663574219
0,0.014991521835327148,0.005701303482055664
0,0.01402902603149414,0.005631923675537109
0,0.015920400619506836,0.005777597427368164
0,0.014544486999511719,0.005933523178100586
0,0.014107227325439453,0.005765438079833984
0,0.014545440673828125,0.0057525634765625
0,0.014350652694702148,0.00628662109375
0,0.0157163143157959,0.006145000457763672
0,0.015021085739135742,0.006003141403198242
0,0.015375375747680664,0.005853176116943359
0,0.014450550079345703,0.005844593048095703
0,0.015550613403320312,0.005721092224121094
0,0.014656305313110352,0.005792379379272461
0,0.01429128646850586,0.005716800689697266
0,0.015263557434082031,0.005852699279785156
0,0.015076398849487305,0.006412029266357422
0,0.015038251876831055,0.006058692932128906
0,0.01567244529724121,0.0064203739166259766
0,0.015172481536865234,0.006170988082885742
0,0.015197277069091797,0.00599980354309082
0,0.015753984451293945,0.005837440490722656
0,0.015362739562988281,0.0063173770904541016
0,0.0161135196685791,0.005556583404541016
0,0.014217138290405273,0.006400585174560547
0,0.015075445175170898,0.006022214889526367
0,0.015472888946533203,0.005758762359619141
0,0.014326810836791992,0.005791187286376953
0,0.015330076217651367,0.006333351135253906
0,0.016576051712036133,0.006290435791015625
0,0.014755964279174805,0.005985736846923828
0,0.014698982238769531,0.006738901138305664
0,0.014477014541625977,0.005934476852416992
0,0.014278411865234375,0.0065174102783203125
0,0.014694690704345703,0.005534648895263672
0,0.015058755874633789,0.0056874752044677734
0,0.013828754425048828,0.0057315826416015625
0,0.015637636184692383,0.005927085876464844
0,0.013942718505859375,0.00561976432800293
0,0.014046669006347656,0.006354808807373047
0,0.015535116195678711,0.005814313888549805
0,0.015406131744384766,0.00584721565246582
0,0.014326333999633789,0.006222724914550781
0,0.014406204223632812,0.005930900573730469
0,0.015606880187988281,0.00626063346862793
0,0.017775774002075195,0.007445812225341797
0,0.014389276504516602,0.005133152008056641
0,0.013503789901733398,0.005049228668212891
0,0.013589620590209961,0.005766868591308594
0,0.01470184326171875,0.0056574344635009766
0,0.014095306396484375,0.00556635856628418
0,0.013817787170410156,0.005886554718017578
0,0.015274763107299805,0.005769491195678711
0,0.014687538146972656,0.006360769271850586
0,0.015324115753173828,0.005728960037231445
0,0.014637470245361328,0.005716800689697266
0,0.015011072158813477,0.005764961242675781
0,0.015616178512573242,0.006780385971069336
0,0.015165328979492188,0.006171226501464844
0,0.014617681503295898,0.005948066711425781
0,0.014482736587524414,0.00572967529296875
0,0.014241933822631836,0.0058100223541259766
0,0.014380216598510742,0.0058743953704833984
0,0.015451192855834961,0.005743980407714844
0,0.015028953552246094,0.005760669708251953
0,0.014246940612792969,0.005926609039306641
0,0.014515876770019531,0.005634784698486328
0,0.014872312545776367,0.00581812858581543
0,0.016564130783081055,0.006858348846435547
0,0.015761137008666992,0.0057277679443359375
0,0.014382600784301758,0.005779743194580078
0,0.01422119140625,0.006098031997680664
0,0.014428377151489258,0.0057828426361083984
0,0.014108657836914062,0.00571441650390625
0,0.015628576278686523,0.00603032112121582
0,0.014283895492553711,0.005750417709350586
0,0.015736818313598633,0.005789279937744141
0,0.015145301818847656,0.00574040412902832
0,0.014481306076049805,0.005677223205566406
0,0.01426243782043457,0.005604982376098633
0,0.01460409164428711,0.00560307502746582
0,0.015721559524536133,0.005910396575927734
0,0.014904499053955078,0.005713939666748047
0,0.015238523483276367,0.005568981170654297
0,0.014124155044555664,0.005643129348754883
0,0.013935327529907227,0.005770206451416016
0,0.015747785568237305,0.0060045719146728516
0,0.014618158340454102,0.0057027339935302734
0,0.015824556350708008,0.006435871124267578
0,0.014488697052001953,0.005678892135620117
0,0.01578664779663086,0.005831480026245117
0,0.015524864196777344,0.0065686702728271484
0,0.01533198356628418,0.0056803226470947266
0,0.016557931900024414,0.006330966949462891
0,0.01640009880065918,0.006525278091430664
0,0.01537466049194336,0.006017923355102539
0,0.01349639892578125,0.005589485168457031
0,0.014744281768798828,0.005437374114990234
0,0.014665603637695312,0.005635499954223633
0,0.013305425643920898,0.005104541778564453
0,0.015138387680053711,0.0050127506256103516
0,0.013184547424316406,0.0056400299072265625
0,0.01293325424194336,0.005410909652709961
0,0.01407480239868164,0.0057375431060791016
0,0.013814926147460938,0.005458354949951172
0,0.014067888259887695,0.005425930023193359
0,0.015074729919433594,0.005539655685424805
0,0.015273094177246094,0.005016803741455078
0,0.013499259948730469,0.004433393478393555
0,0.013961553573608398,0.004702568054199219
0,0.013784646987915039,0.004490375518798828
0,0.014905214309692383,0.0062713623046875
0,0.014561891555786133,0.005641937255859375
0,0.014885902404785156,0.005702018737792969
0,0.013942718505859375,0.006406068801879883
0,0.014339923858642578,0.006068706512451172
0,0.014213800430297852,0.0055925846099853516
0,0.013967514038085938,0.005446910858154297
0,0.013971567153930664,0.005450248718261719
0,0.015886306762695312,0.006378173828125
0,0.01550149917602539,0.005898475646972656
0,0.01484990119934082,0.006169795989990234
0,0.014907121658325195,0.005952596664428711
0,0.01423192024230957,0.0057337284088134766
0,0.014191389083862305,0.0056514739990234375
0,0.014476537704467773,0.005683183670043945
0,0.015294075012207031,0.005759239196777344
0,0.01548457145690918,0.005778789520263672
0,0.014757633209228516,0.005660057067871094
0,0.014565706253051758,0.006267070770263672
0,0.014535665512084961,0.005706310272216797
0,0.014522552490234375,0.005642414093017578
0,0.015696048736572266,0.005848884582519531
0,0.014989614486694336,0.005852222442626953
0,0.014910697937011719,0.0060918331146240234
0,0.015339374542236328,0.005730867385864258
0,0.014689922332763672,0.005861043930053711
0,0.015006065368652344,0.006188631057739258
0,0.014632701873779297,0.00794529914855957
0,0.016292333602905273,0.0060482025146484375
0,0.014462947845458984,0.005331516265869141
0,0.014266729354858398,0.0062749385833740234
0,0.015399932861328125,0.00589299201965332
0,0.015094518661499023,0.005784511566162109
0,0.015259981155395508,0.0061092376708984375
0,0.014605522155761719,0.005739450454711914
0,0.015651226043701172,0.005870342254638672
0,0.014905214309692383,0.005617380142211914
0,0.014981746673583984,0.005640745162963867
0,0.014673709869384766,0.005819797515869141
0,0.014743328094482422,0.005639791488647461
0,0.013570308685302734,0.005778074264526367
0,0.014535188674926758,0.005734682083129883
0,0.01486825942993164,0.005605459213256836
0,0.01386570930480957,0.00564265251159668
0,0.014077425003051758,0.005598783493041992
0,0.01407766342163086,0.005629539489746094
0,0.013930320739746094,0.00652313232421875
0,0.014981985092163086,0.005882740020751953
0,0.015183687210083008,0.0057795047760009766
0,0.0141448974609375,0.005758762359619141
0,0.01612091064453125,0.005961179733276367
0,0.01509714126586914,0.005723237991333008
0,0.015648365020751953,0.005859375
0,0.014727115631103516,0.005711793899536133
0,0.015324592590332031,0.005961894989013672
0,0.01444697380065918,0.006607770919799805
0,0.01613473892211914,0.00572967529296875
0,0.015816926956176758,0.005704164505004883
0,0.015583992004394531,0.005658149719238281
0,0.015131950378417969,0.005735635757446289
0,0.014402389526367188,0.0065155029296875
0,0.014864921569824219,0.005776882171630859
0,0.014678716659545898,0.005720853805541992
0,0.016118764877319336,0.005758523941040039
0,0.01455831527709961,0.00616765022277832
0,0.01490473747253418,0.0057680606842041016
0,0.0160062313079834,0.005726337432861328
0,0.015027523040771484,0.006037473678588867
0,0.014771223068237305,0.005614042282104492
0,0.01439809799194336,0.005672931671142578
0,0.014135122299194336,0.005970954895019531
0,0.015316247940063477,0.005731821060180664
0,0.014626264572143555,0.005738735198974609
0,0.014498233795166016,0.005795001983642578
0,0.015744447708129883,0.0060405731201171875
0,0.015399694442749023,0.006680488586425781
0,0.015536069869995117,0.005948781967163086
0,0.014704704284667969,0.005648136138916016
0,0.014466524124145508,0.005741596221923828
0,0.014470815658569336,0.005708456039428711
0,0.015596628189086914,0.006556034088134766
0,0.014790773391723633,0.005759716033935547
0,0.01446986198425293,0.00577092170715332
0,0.01587057113647461,0.005247831344604492
0,0.015214204788208008,0.005709409713745117
0,0.014508724212646484,0.005289554595947266
0,0.016667842864990234,0.0047876834869384766
0,0.013847589492797852,0.004630327224731445
0,0.014446020126342773,0.004453897476196289
0,0.01320195198059082,0.00508570671081543
0,0.013573408126831055,0.0054972171783447266
0,0.013924360275268555,0.005100250244140625
0,0.014104843139648438,0.005177736282348633
0,0.013835906982421875,0.005959272384643555
0,0.013165473937988281,0.005007505416870117
0,0.014005661010742188,0.005959987640380859
0,0.01507878303527832,0.0051860809326171875
0,0.015218734741210938,0.005803823471069336
0,0.013875961303710938,0.0051805973052978516
0,0.014214277267456055,0.005837917327880859
0,0.015345573425292969,0.0058746337890625
0,0.015234708786010742,0.006731748580932617
0,0.0154571533203125,0.005893707275390625
0,0.01482701301574707,0.005957126617431641
0,0.01585555076599121,0.005835771560668945
0,0.014953374862670898,0.005881071090698242
0,0.014981269836425781,0.0057604312896728516
0,0.014302968978881836,0.005740165710449219
0,0.014255762100219727,0.0060405731201171875
0,0.01531219482421875,0.0058040618896484375
0,0.014904260635375977,0.005931854248046875
0,0.015544652938842773,0.0057790279388427734
0,0.015917062759399414,0.00645756721496582
0,0.015134572982788086,0.006024837493896484
0,0.01580023765563965,0.00598907470703125
0,0.014794349670410156,0.0062618255615234375
0,0.015494585037231445,0.006538867950439453
0,0.016423463821411133,0.005746126174926758
0,0.015021324157714844,0.005617380142211914
0,0.014209747314453125,0.0066912174224853516
0,0.015854358673095703,0.0057871341705322266
0,0.013962984085083008,0.005556821823120117
0,0.014039039611816406,0.0055942535400390625
0,0.014023542404174805,0.005486965179443359
0,0.014963865280151367,0.005477428436279297
0,0.013769388198852539,0.006136894226074219
0,0.015031576156616211,0.006451845169067383
0,0.01448512077331543,0.0057163238525390625
0,0.01402902603149414,0.005711793899536133
0,0.01484990119934082,0.005710601806640625
0,0.015245199203491211,0.005934953689575195
0,0.014139413833618164,0.0060884952545166016
0,0.015301704406738281,0.005771636962890625
0,0.01393890380859375,0.005982875823974609
0,0.013991832733154297,0.005824565887451172
0,0.014619827270507812,0.005705833435058594
0,0.014867782592773438,0.005803108215332031
0,0.014489173889160156,0.005710124969482422
0,0.015186309814453125,0.0058536529541015625
0,0.014109611511230469,0.006546735763549805
0,0.015311717987060547,0.0061604976654052734
0,0.014293670654296875,0.00598907470703125
0,0.015797138214111328,0.005954265594482422
0,0.015119791030883789,0.0060100555419921875
0,0.014571189880371094,0.00613856315612793
0,0.0146942138671875,0.0058727264404296875
0,0.015604972839355469,0.00689387321472168
0,0.015485525131225586,0.005869388580322266
0,0.01516103744506836,0.005892515182495117
0,0.015517473220825195,0.005950450897216797
0,0.015444040298461914,0.005967855453491211
0,0.014915227890014648,0.005919218063354492
0,0.014600276947021484,0.005893230438232422
0,0.015223264694213867,0.005800724029541016
0,0.015004873275756836,0.005826234817504883
0,0.015455484390258789,0.005834102630615234
0,0.014774799346923828,0.005860805511474609
0,0.014879941940307617,0.005949258804321289
0,0.014414072036743164,0.00583648681640625
0,0.014059782028198242,0.00616908073425293
0,0.014876365661621094,0.005602359771728516
0,0.014062166213989258,0.0062103271484375
0,0.015600204467773438,0.005611896514892578
0,0.014230012893676758,0.005949497222900391
0,0.014328241348266602,0.00574803352355957
0,0.015897750854492188,0.0058650970458984375
0,0.015212059020996094,0.006537199020385742
0,0.015497684478759766,0.0056781768798828125
0,0.015436887741088867,0.00588679313659668
0,0.014828681945800781,0.0058248043060302734
0,0.015463829040527344,0.005949974060058594
0,0.014274835586547852,0.006173849105834961
0,0.015737533569335938,0.005915403366088867
0,0.014806985855102539,0.00591278076171875
0,0.015275239944458008,0.0060024261474609375
0,0.014791488647460938,0.005757331848144531
0,0.015280961990356445,0.005788087844848633
0,0.014480829238891602,0.0063724517822265625
0,0.014368772506713867,0.005665779113769531
0,0.014145851135253906,0.0057239532470703125
0,0.014377355575561523,0.005661725997924805
0,0.014824151992797852,0.005741596221923828
0,0.014290571212768555,0.0060846805572509766
0,0.015703678131103516,0.005888700485229492
0,0.01452493667602539,0.005772829055786133
0,0.015593290328979492,0.00586700439453125
0,0.015052080154418945,0.0062448978424072266
0,0.014703750610351562,0.005778789520263672
0,0.015151262283325195,0.006295442581176758
0,0.0148773193359375,0.0058710575103759766
0,0.015449285507202148,0.005822896957397461
0,0.014441251754760742,0.006215095520019531
0,0.015227079391479492,0.0058896541595458984
0,0.014449357986450195,0.00605320930480957
0,0.014554262161254883,0.005907535552978516
0,0.014373540878295898,0.0056459903717041016
0,0.014464378356933594,0.005702972412109375
0,0.015355348587036133,0.005787372589111328
0,0.014278173446655273,0.005790233612060547
0,0.01430201530456543,0.006423234939575195
0,0.01469874382019043,0.005331277847290039
0,0.013988018035888672,0.0056476593017578125
0,0.0144500732421875,0.0054247379302978516
0,0.013936042785644531,0.005387067794799805
0,0.014380931854248047,0.005627632141113281
0,0.014035940170288086,0.005579710006713867
0,0.014431476593017578,0.005553007125854492
0,0.014147043228149414,0.006552219390869141
0,0.015267133712768555,0.005629301071166992
0,0.014905452728271484,0.006654024124145508
0,0.014349699020385742,0.006007194519042969
0,0.014219045639038086,0.006528377532958984
0,0.015024900436401367,0.005832672119140625
0,0.01589226722717285,0.00664520263671875
0,0.014824867248535156,0.005782127380371094
0,0.015623807907104492,0.005652904510498047
0,0.014323711395263672,0.005704402923583984
0,0.013302803039550781,0.0055158138275146484
0,0.014016866683959961,0.005799293518066406
0,0.013596057891845703,0.005859851837158203
0,0.01570606231689453,0.005761623382568359
0,0.014838218688964844,0.005498409271240234
0,0.014434814453125,0.005372524261474609
0,0.014134645462036133,0.0063474178314208984
0,0.014196395874023438,0.006438493728637695
0,0.015860557556152344,0.005682706832885742
0,0.01435232162475586,0.005736351013183594
0,0.01538991928100586,0.0063054561614990234
0,0.01501011848449707,0.005979776382446289
0,0.014893293380737305,0.0061190128326416016
0,0.014678478240966797,0.005797863006591797
0,0.016149282455444336,0.006857395172119141
0,0.015360593795776367,0.005883932113647461
0,0.014513731002807617,0.005623340606689453
0,0.015274763107299805,0.005736827850341797
0,0.014331579208374023,0.005582332611083984
0,0.013878583908081055,0.0055921077728271484
0,0.015620946884155273,0.005814552307128906
0,0.01397562026977539,0.005663394927978516
0,0.01433706283569336,0.006096839904785156
0,0.01457357406616211,0.004875659942626953
0,0.015255928039550781,0.004742145538330078
0,0.014207839965820312,0.005758047103881836
0,0.014770269393920898,0.005757331848144531
0,0.014378547668457031,0.006414651870727539
0,0.014909029006958008,0.006456136703491211
0,0.01520991325378418,0.005959987640380859
0,0.01464223861694336,0.005743503570556641
0,0.014066219329833984,0.005787849426269531
0,0.015210390090942383,0.005946159362792969
0,0.014252424240112305,0.0056476593017578125
0,0.014272451400756836,0.0057239532470703125
0,0.015171289443969727,0.005955219268798828
0,0.014138460159301758,0.0056955814361572266
0,0.013939857482910156,0.005593061447143555
0,0.014697074890136719,0.005835771560668945
0,0.014968395233154297,0.0059871673583984375
0,0.01432490348815918,0.005708217620849609
0,0.015439033508300781,0.006005764007568359
0,0.014012575149536133,0.0051097869873046875
0,0.014089107513427734,0.004256486892700195
0,0.013797283172607422,0.005444049835205078
0,0.014365196228027344,0.00556635856628418
0,0.014464378356933594,0.005549907684326172
0,0.015425920486450195,0.005597829818725586
0,0.014081478118896484,0.0057260990142822266
0,0.015207052230834961,0.005209207534790039
0,0.015449047088623047,0.004729509353637695
0,0.0132293701171875,0.005312442779541016
0,0.014662504196166992,0.005464792251586914
0,0.013779878616333008,0.005775928497314453
0,0.015189409255981445,0.005292177200317383
0,0.013580083847045898,0.005173683166503906
0,0.014638423919677734,0.005381584167480469
0,0.013437032699584961,0.00536036491394043
0,0.01469111442565918,0.005617380142211914
0,0.014106512069702148,0.005536556243896484
0,0.013963699340820312,0.005628347396850586
0,0.014159202575683594,0.005651712417602539
0,0.014153242111206055,0.005777835845947266
0,0.014248371124267578,0.0056307315826416016
0,0.013695478439331055,0.0052947998046875
0,0.014076709747314453,0.005896806716918945
0,0.01382899284362793,0.005585670471191406
0,0.014077186584472656,0.005618572235107422
0,0.015428781509399414,0.005621433258056641
0,0.014419317245483398,0.005872011184692383
0,0.014356136322021484,0.0056209564208984375
0,0.015623807907104492,0.0056209564208984375
0,0.014045476913452148,0.005707263946533203
0,0.015265703201293945,0.0056993961334228516
0,0.014053106307983398,0.005525827407836914
0,0.01508641242980957,0.005715847015380859
0,0.014520645141601562,0.005873441696166992
0,0.014990806579589844,0.005684614181518555
0,0.013955116271972656,0.0060083866119384766
0,0.015224218368530273,0.005704641342163086
0,0.014017343521118164,0.0054895877838134766
0,0.014899969100952148,0.005677700042724609
0,0.014545679092407227,0.006168365478515625
0,0.015149831771850586,0.0059969425201416016
0,0.015079736709594727,0.005934715270996094
0,0.015853166580200195,0.0062160491943359375
0,0.014891386032104492,0.005869626998901367
0,0.015479087829589844,0.005925655364990234
0,0.014656543731689453,0.00698089599609375
0,0.015130043029785156,0.005844593048095703
0,0.014842987060546875,0.006755352020263672
0,0.014389514923095703,0.005861520767211914
0,0.013991832733154297,0.0055217742919921875
0,0.013913393020629883,0.0057675838470458984
0,0.015823841094970703,0.005673408508300781
0,0.014419794082641602,0.0057525634765625
0,0.014702081680297852,0.005686521530151367
0,0.014326333999633789,0.00568842887878418
0,0.014042139053344727,0.005525112152099609
0,0.014049291610717773,0.005568265914916992
0,0.015236854553222656,0.005486011505126953
0,0.015742778778076172,0.005489826202392578
0,0.014118432998657227,0.005475759506225586
0,0.013867378234863281,0.005474567413330078
0,0.014112710952758789,0.005275249481201172
0,0.013805150985717773,0.005452871322631836
0,0.013921260833740234,0.0055234432220458984
0,0.014228582382202148,0.005852460861206055
0,0.01425480842590332,0.0057675838470458984
0,0.013907194137573242,0.0055730342864990234
0,0.014897346496582031,0.005952358245849609
0,0.014400482177734375,0.005578517913818359
0,0.014232635498046875,0.005620479583740234
0,0.014808893203735352,0.005639314651489258
0,0.013922929763793945,0.00556635856628418
0,0.013865232467651367,0.006352901458740234
0,0.01445460319519043,0.00615239143371582
0,0.014159202575683594,0.006319522857666016
0,0.014773845672607422,0.005661725997924805
0,0.014284372329711914,0.005588531494140625
0,0.015581846237182617,0.005827426910400391
0,0.01469731330871582,0.0058383941650390625
0,0.014530658721923828,0.005999565124511719
0,0.01442098617553711,0.0057277679443359375
0,0.014446496963500977,0.005694866180419922
0,0.015140771865844727,0.005572319030761719
0,0.01445627212524414,0.0063817501068115234
0,0.01418447494506836,0.005645751953125
0,0.015101194381713867,0.005761146545410156
0,0.014595746994018555,0.0055277347564697266
0,0.014103174209594727,0.005671977996826172
0,0.015733718872070312,0.005662679672241211
0,0.015045881271362305,0.00594019889831543
0,0.014160394668579102,0.005560636520385742
0,0.013963699340820312,0.005656719207763672
0,0.015349626541137695,0.0059146881103515625
0,0.014006376266479492,0.006201982498168945
0,0.016016006469726562,0.005785942077636719
0,0.01460886001586914,0.0055768489837646484
0,0.014015674591064453,0.0056607723236083984
0,0.015072822570800781,0.005684375762939453
0,0.014415979385375977,0.0055654048919677734
0,0.01410675048828125,0.005723714828491211
0,0.014241218566894531,0.005678415298461914
0,0.014549493789672852,0.005591154098510742
0,0.014200448989868164,0.0056018829345703125
0,0.014038324356079102,0.00569915771484375
0,0.014370203018188477,0.0055844783782958984
0,0.015489816665649414,0.005631685256958008
0,0.013944625854492188,0.0055866241455078125
0,0.014264583587646484,0.0055696964263916016
0,0.01512002944946289,0.005530595779418945
0,0.014140844345092773,0.005716562271118164
0,0.014294147491455078,0.0056726932525634766
0,0.013777971267700195,0.0056345462799072266
0,0.015682458877563477,0.006212711334228516
0,0.014855623245239258,0.0057582855224609375
0,0.01526641845703125,0.005648612976074219
0,0.014256000518798828,0.005624294281005859
0,0.014321565628051758,0.005587339401245117
0,0.01496744155883789,0.005562782287597656
0,0.014188528060913086,0.005606889724731445
0,0.014323234558105469,0.005644321441650391
0,0.013952255249023438,0.005540132522583008
0,0.015272378921508789,0.005679130554199219
0,0.014396905899047852,0.005558967590332031
0,0.015264272689819336,0.00608062744140625
0,0.014438629150390625,0.0055217742919921875
0,0.014078378677368164,0.005275726318359375
0,0.014023780822753906,0.005739450454711914
0,0.013886213302612305,0.005647897720336914
0,0.015773296356201172,0.005573272705078125
0,0.014060258865356445,0.005677700042724609
0,0.01386880874633789,0.0061261653900146484
0,0.015440702438354492,0.005917072296142578
0,0.014354228973388672,0.00555872917175293
0,0.014023780822753906,0.005525827407836914
0,0.015363216400146484,0.0055391788482666016
0,0.01389765739440918,0.005829334259033203
0,0.013936281204223633,0.005540609359741211
0,0.01406097412109375,0.005489349365234375
0,0.013820886611938477,0.0056171417236328125
0,0.015378952026367188,0.00594329833984375
0,0.013799190521240234,0.005486011505126953
0,0.013804435729980469,0.00557255744934082
0,0.01430964469909668,0.005582571029663086
0,0.015143632888793945,0.0056836605072021484
0,0.014007091522216797,0.005519866943359375
0,0.013818502426147461,0.005968809127807617
0,0.015113115310668945,0.005853414535522461
0,0.014769554138183594,0.005498409271240234
0,0.013852596282958984,0.0056667327880859375
0,0.014142513275146484,0.005578756332397461
0,0.015189886093139648,0.005585908889770508
0,0.014391660690307617,0.005976200103759766
0,0.015051841735839844,0.0056307315826416016
0,0.014016151428222656,0.005552053451538086
0,0.013902664184570312,0.005415201187133789
0,0.014133214950561523,0.0054700374603271484
0,0.013840436935424805,0.005407810211181641
0,0.01385641098022461,0.0058672428131103516
0,0.013840436935424805,0.005936384201049805
0,0.014940738677978516,0.005544185638427734
0,0.013903141021728516,0.0061054229736328125
0,0.015445470809936523,0.006331205368041992
0,0.01389455795288086,0.0054776668548583984
0,0.013761520385742188,0.006445646286010742
0,0.0164337158203125,0.005640983581542969
0,0.013948440551757812,0.005368709564208984
0,0.013547658920288086,0.006540536880493164
0,0.013742208480834961,0.005480527877807617
0,0.015773534774780273,0.006002664566040039
0,0.01543569564819336,0.005491971969604492
0,0.01417398452758789,0.005745410919189453
0,0.014633417129516602,0.005442619323730469
0,0.015661239624023438,0.005478620529174805
0,0.014163017272949219,0.006182670593261719
0,0.014288902282714844,0.005989551544189453
0,0.014331340789794922,0.0059795379638671875
0,0.013976097106933594,0.005526542663574219
0,0.01407003402709961,0.006352424621582031
0,0.013800621032714844,0.005495786666870117
0,0.014828205108642578,0.005525827407836914
0,0.015157699584960938,0.005523204803466797
0,0.014564275741577148,0.006552696228027344
0,0.014231681823730469,0.005685329437255859
0,0.013866186141967773,0.0055997371673583984
0,0.014297962188720703,0.0056536197662353516
0,0.013844728469848633,0.005495786666870117
0,0.014098882675170898,0.00625157356262207
0,0.014269590377807617,0.006318330764770508
0,0.014486551284790039,0.005953311920166016
0,0.015149116516113281,0.0058209896087646484
0,0.014211177825927734,0.005559682846069336
0,0.014197587966918945,0.005759716033935547
0,0.014377832412719727,0.00525975227355957
0,0.014454126358032227,0.005327463150024414
0,0.01284933090209961,0.004925251007080078
0,0.014729499816894531,0.0055315494537353516
0,0.01379704475402832,0.004038095474243164
0,0.012753963470458984,0.004297971725463867
0,0.012995004653930664,0.004422426223754883
0,0.01247262954711914,0.00466465950012207
0,0.012687921524047852,0.0042760372161865234
0,0.01219487190246582,0.004042863845825195
0,0.01272439956665039,0.004046916961669922
0,0.01212763786315918,0.004155158996582031
0,0.012317657470703125,0.0045430660247802734
0,0.013075828552246094,0.0043294429779052734
0,0.01214742660522461,0.004824638366699219
0,0.012501001358032227,0.0043752193450927734
0,0.012589454650878906,0.005118370056152344
0,0.012133121490478516,0.005300998687744141
0,0.013282060623168945,0.004731178283691406
0,0.012743473052978516,0.005441427230834961
0,0.013715744018554688,0.004840373992919922
0,0.01318979263305664,0.0046634674072265625
0,0.012654542922973633,0.004403352737426758
0,0.012429952621459961,0.004346370697021484
0,0.012511730194091797,0.0043408870697021484
0,0.012403726577758789,0.0045816898345947266
0,0.013113260269165039,0.004472494125366211
0,0.012565135955810547,0.004549741744995117
0,0.012856245040893555,0.004546642303466797
0,0.012262821197509766,0.004466056823730469
0,0.012441873550415039,0.004342555999755859
0,0.012311697006225586,0.004540920257568359
0,0.014126062393188477,0.005052328109741211
0,0.013879060745239258,0.005274295806884766
0,0.013006448745727539,0.004497528076171875
0,0.012428998947143555,0.0048444271087646484
0,0.014029979705810547,0.0045015811920166016
0,0.012629032135009766,0.00511479377746582
