i,time_taken
346,0.007096052169799805
347,0.006432056427001953
348,0.007495880126953125
349,0.006700038909912109
350,0.007057905197143555
351,0.00651097297668457
352,0.00699305534362793
353,0.007088184356689453
354,0.006489992141723633
355,0.006776094436645508
356,0.006515979766845703
357,0.006850004196166992
358,0.007113933563232422
359,0.006764650344848633
360,0.007498979568481445
361,0.006783962249755859
362,0.007061004638671875
363,0.0067708492279052734
364,0.006892681121826172
365,0.006873130798339844
366,0.006719112396240234
367,0.007097005844116211
368,0.007071971893310547
369,0.007001638412475586
370,0.006958961486816406
371,0.00687098503112793
372,0.0070378780364990234
373,0.00663304328918457
374,0.00755620002746582
375,0.006674051284790039
376,0.0067899227142333984
377,0.007058858871459961
378,0.006613016128540039
379,0.007014274597167969
380,0.006669044494628906
381,0.0065097808837890625
382,0.0068206787109375
383,0.006757020950317383
384,0.007171154022216797
385,0.0070552825927734375
386,0.007647991180419922
387,0.006692171096801758
388,0.006545066833496094
389,0.007073879241943359
390,0.0068111419677734375
391,0.007106781005859375
392,0.006862163543701172
393,0.006773948669433594
394,0.006738901138305664
395,0.0067288875579833984
396,0.007383823394775391
397,0.006878852844238281
398,0.006876230239868164
399,0.006677865982055664
400,0.006718158721923828
401,0.007652759552001953
402,0.007091045379638672
403,0.007922887802124023
404,0.006859779357910156
405,0.007518291473388672
406,0.007423877716064453
407,0.007424116134643555
408,0.006764650344848633
409,0.006777763366699219
410,0.00693202018737793
411,0.007019996643066406
412,0.008115053176879883
413,0.007141828536987305
414,0.0067789554595947266
415,0.006428956985473633
416,0.006489992141723633
417,0.0070078372955322266
418,0.006768941879272461
419,0.0068662166595458984
420,0.006555795669555664
421,0.006417989730834961
422,0.006995201110839844
423,0.006997823715209961
424,0.007433176040649414
425,0.006585836410522461
426,0.00737309455871582
427,0.006564140319824219
428,0.006687164306640625
429,0.007753849029541016
430,0.0065538883209228516
431,0.006958961486816406
432,0.0069446563720703125
433,0.007971048355102539
434,0.0071811676025390625
435,0.006645917892456055
436,0.007241964340209961
437,0.006532907485961914
438,0.0069828033447265625
439,0.00658416748046875
440,0.006912946701049805
441,0.007096052169799805
442,0.0067179203033447266
443,0.007000923156738281
444,0.006675004959106445
445,0.007292747497558594
446,0.006838798522949219
447,0.007693052291870117
448,0.007180929183959961
449,0.006598949432373047
450,0.0073130130767822266
451,0.006855964660644531
452,0.006693124771118164
453,0.007122039794921875
454,0.006452798843383789
455,0.007010221481323242
456,0.006818056106567383
457,0.0070819854736328125
458,0.006428956985473633
459,0.025784969329833984
460,0.03942513465881348
461,0.014042139053344727
462,0.00781393051147461
463,0.009139060974121094
464,0.006875753402709961
465,0.0070247650146484375
466,0.006766080856323242
467,0.007193803787231445
468,0.007822990417480469
469,0.006680965423583984
470,0.007421970367431641
471,0.006655216217041016
472,0.0071833133697509766
473,0.007033109664916992
474,0.0072748661041259766
475,0.006738901138305664
476,0.0065920352935791016
477,0.006766080856323242
478,0.006838083267211914
479,0.007091999053955078
480,0.006592988967895508
481,0.006629228591918945
482,0.007090330123901367
483,0.006496906280517578
484,0.007149219512939453
485,0.006551027297973633
486,0.006461143493652344
487,0.007528066635131836
488,0.0073719024658203125
489,0.007973670959472656
490,0.006606101989746094
491,0.007052183151245117
492,0.006707906723022461
493,0.006494998931884766
494,0.006688117980957031
495,0.0067291259765625
496,0.0071811676025390625
497,0.006785154342651367
498,0.006566047668457031
499,0.00673365592956543
500,0.006671905517578125
501,0.007471799850463867
502,0.006415128707885742
503,0.006762027740478516
504,0.006699085235595703
505,0.0064089298248291016
506,0.007035732269287109
507,0.006408214569091797
508,0.007055044174194336
509,0.007002830505371094
510,0.007246732711791992
511,0.007806062698364258
512,0.006436824798583984
513,0.00683903694152832
514,0.006365060806274414
515,0.006458759307861328
516,0.006593942642211914
517,0.0066890716552734375
518,0.00693511962890625
519,0.006518840789794922
520,0.0065419673919677734
521,0.007028818130493164
522,0.006623983383178711
523,0.00679326057434082
524,0.006352901458740234
525,0.006628274917602539
526,0.0064830780029296875
527,0.006232738494873047
528,0.007047891616821289
529,0.006384134292602539
530,0.0062711238861083984
531,0.006844758987426758
532,0.0062940120697021484
533,0.007315158843994141
534,0.00631403923034668
535,0.0065460205078125
536,0.007143735885620117
537,0.006571054458618164
538,0.0067729949951171875
539,0.006706953048706055
540,0.007103919982910156
541,0.0065460205078125
542,0.0064849853515625
543,0.006513118743896484
544,0.0068700313568115234
545,0.007062196731567383
546,0.006838083267211914
547,0.0066699981689453125
548,0.006860017776489258
549,0.0064411163330078125
550,0.007328987121582031
551,0.0065729618072509766
552,0.0064849853515625
553,0.0071868896484375
554,0.006494760513305664
555,0.0074498653411865234
556,0.006593942642211914
557,0.006638050079345703
558,0.0066487789154052734
559,0.006623983383178711
560,0.0068280696868896484
561,0.006719827651977539
562,0.006884098052978516
563,0.00640106201171875
564,0.00654911994934082
565,0.0070078372955322266
566,0.006806135177612305
567,0.007193088531494141
568,0.008392095565795898
569,0.007503032684326172
570,0.006540060043334961
571,0.00659489631652832
572,0.007029056549072266
573,0.006345987319946289
574,0.0075991153717041016
575,0.006775856018066406
576,0.006661891937255859
577,0.006852865219116211
578,0.0064542293548583984
579,0.006852149963378906
580,0.006619930267333984
581,0.006381034851074219
582,0.007027864456176758
583,0.006750822067260742
584,0.0071239471435546875
585,0.0066182613372802734
586,0.007075071334838867
587,0.006696939468383789
588,0.00674891471862793
589,0.007197380065917969
590,0.006593942642211914
591,0.00701904296875
592,0.006678104400634766
593,0.006812095642089844
594,0.007088184356689453
595,0.007261991500854492
596,0.007520914077758789
597,0.0064868927001953125
598,0.006978034973144531
599,0.006906032562255859
600,0.006471872329711914
601,0.00666499137878418
602,0.00656580924987793
603,0.007291078567504883
604,0.006809711456298828
605,0.008139848709106445
606,0.00815892219543457
607,0.006997108459472656
608,0.0071260929107666016
609,0.006489276885986328
610,0.008016347885131836
611,0.006608009338378906
612,0.007344961166381836
613,0.006590366363525391
614,0.006412029266357422
615,0.0071752071380615234
616,0.006783962249755859
617,0.006863117218017578
618,0.006414175033569336
619,0.0067577362060546875
620,0.006779193878173828
621,0.006856203079223633
622,0.00704193115234375
623,0.006378889083862305
624,0.00641179084777832
625,0.006623983383178711
626,0.006367921829223633
627,0.00702977180480957
628,0.006476163864135742
629,0.007140159606933594
630,0.006560087203979492
631,0.0064928531646728516
632,0.007460117340087891
633,0.006636857986450195
634,0.0068399906158447266
635,0.006699085235595703
636,0.006359577178955078
637,0.006723165512084961
638,0.0065839290618896484
639,0.00701904296875
640,0.006384849548339844
641,0.006577968597412109
642,0.006796121597290039
643,0.006688117980957031
644,0.00698089599609375
645,0.006372928619384766
646,0.00623321533203125
647,0.0072021484375
648,0.006494998931884766
649,0.007436037063598633
650,0.006496906280517578
651,0.0063629150390625
652,0.007327079772949219
653,0.0065021514892578125
654,0.007374286651611328
655,0.006579875946044922
656,0.006788015365600586
657,0.0065648555755615234
658,0.006417751312255859
659,0.0068359375
660,0.0066912174224853516
661,0.007052183151245117
662,0.0066680908203125
663,0.006295919418334961
664,0.007183074951171875
665,0.006875038146972656
666,0.00667119026184082
667,0.006992816925048828
668,0.006459951400756836
669,0.006891727447509766
670,0.006373167037963867
671,0.007143974304199219
672,0.006543159484863281
673,0.006356000900268555
674,0.006638765335083008
675,0.006392002105712891
676,0.007155895233154297
677,0.0066149234771728516
678,0.006969928741455078
679,0.006836414337158203
680,0.0064389705657958984
681,0.006764888763427734
682,0.006623983383178711
683,0.007356882095336914
684,0.0067729949951171875
685,0.006410837173461914
686,0.0073089599609375
687,0.006926059722900391
688,0.0068171024322509766
689,0.006437063217163086
690,0.006663799285888672
691,0.007324934005737305
692,0.0068187713623046875
693,0.007166862487792969
694,0.006704092025756836
695,0.0068149566650390625
696,0.0066950321197509766
697,0.006600141525268555
698,0.0069501399993896484
699,0.006601095199584961
700,0.00698399543762207
701,0.0067098140716552734
702,0.006506204605102539
703,0.0070760250091552734
704,0.007157802581787109
705,0.007110118865966797
706,0.009275197982788086
707,0.007036924362182617
708,0.006754159927368164
709,0.007118940353393555
710,0.007367849349975586
711,0.006582975387573242
712,0.006842136383056641
713,0.006530046463012695
714,0.0072460174560546875
715,0.007092952728271484
716,0.0066928863525390625
717,0.0070400238037109375
718,0.00664210319519043
719,0.006928205490112305
720,0.006781816482543945
721,0.006659269332885742
722,0.006752967834472656
723,0.006562948226928711
724,0.007035970687866211
725,0.05157017707824707
726,0.014021873474121094
727,0.008993864059448242
728,0.0074460506439208984
729,0.006538867950439453
730,0.006474971771240234
731,0.007094860076904297
732,0.0062389373779296875
733,0.0068171024322509766
734,0.006451845169067383
735,0.0064237117767333984
736,0.006749868392944336
737,0.006665945053100586
738,0.00677800178527832
739,0.006464958190917969
740,0.00655674934387207
741,0.0073931217193603516
742,0.006673097610473633
743,0.006981849670410156
744,0.0066187381744384766
745,0.0064470767974853516
746,0.006927967071533203
747,0.0063817501068115234
748,0.00714421272277832
749,0.008132219314575195
750,0.007258892059326172
751,0.006415128707885742
752,0.006526947021484375
753,0.0073659420013427734
754,0.006454944610595703
755,0.006978034973144531
756,0.0064127445220947266
757,0.0064487457275390625
758,0.006911039352416992
759,0.006826162338256836
760,0.0068552494049072266
761,0.00646209716796875
762,0.007241964340209961
763,0.006626129150390625
764,0.0068359375
765,0.0068149566650390625
766,0.006528139114379883
767,0.007046937942504883
768,0.0064127445220947266
769,0.006531715393066406
770,0.007122039794921875
771,0.00654911994934082
772,0.006865262985229492
773,0.006510257720947266
774,0.0062978267669677734
775,0.0071718692779541016
776,0.0063779354095458984
777,0.006891965866088867
778,0.006605625152587891
779,0.006339073181152344
780,0.00670933723449707
781,0.006600856781005859
782,0.006882905960083008
783,0.006323099136352539
784,0.006548881530761719
785,0.006653785705566406
786,0.00664973258972168
787,0.007071018218994141
788,0.006800174713134766
789,0.00645899772644043
790,0.007282733917236328
791,0.006690025329589844
792,0.006945133209228516
793,0.006406068801879883
794,0.0069561004638671875
795,0.0070688724517822266
796,0.0070378780364990234
797,0.0074901580810546875
798,0.006390810012817383
799,0.006854057312011719
800,0.0065839290618896484
801,0.00668787956237793
802,0.007464885711669922
803,0.006725788116455078
804,0.007081031799316406
805,0.0067598819732666016
806,0.0069658756256103516
807,0.006816864013671875
808,0.006771087646484375
809,0.007319927215576172
810,0.006694793701171875
811,0.006821155548095703
812,0.0064849853515625
813,0.006746053695678711
814,0.007068157196044922
815,0.0066182613372802734
816,0.0071868896484375
817,0.0065479278564453125
818,0.0070841312408447266
819,0.0072062015533447266
820,0.006593942642211914
821,0.006945133209228516
822,0.006342172622680664
823,0.006871700286865234
824,0.0065801143646240234
825,0.006803274154663086
826,0.00707697868347168
827,0.006412029266357422
828,0.006824970245361328
829,0.006582021713256836
830,0.00674891471862793
831,0.006827116012573242
832,0.006719827651977539
833,0.0069658756256103516
834,0.006707906723022461
835,0.0064809322357177734
836,0.0073130130767822266
837,0.00656580924987793
838,0.006989240646362305
839,0.0065708160400390625
840,0.007077932357788086
841,0.007100820541381836
842,0.0068089962005615234
843,0.007899045944213867
844,0.0064733028411865234
845,0.006880044937133789
846,0.007174968719482422
847,0.007184028625488281
848,0.006623983383178711
849,0.006596088409423828
850,0.007117033004760742
851,0.0064051151275634766
852,0.007860183715820312
853,0.007117033004760742
854,0.006641864776611328
855,0.007256746292114258
856,0.007236003875732422
857,0.00734710693359375
858,0.006964921951293945
859,0.0069580078125
860,0.006571054458618164
861,0.006607770919799805
862,0.006879091262817383
863,0.00694584846496582
864,0.007277965545654297
865,0.006711006164550781
866,0.006713151931762695
867,0.006451129913330078
868,0.0066680908203125
869,0.007364988327026367
870,0.006580829620361328
871,0.007036924362182617
872,0.006623029708862305
873,0.006443977355957031
874,0.007363080978393555
875,0.0065021514892578125
876,0.007125139236450195
877,0.006561756134033203
878,0.006597042083740234
879,0.008037805557250977
880,0.0068929195404052734
881,0.0068700313568115234
882,0.006680965423583984
883,0.006899356842041016
884,0.006608247756958008
885,0.007642030715942383
886,0.007383108139038086
887,0.006698131561279297
888,0.00690007209777832
889,0.0068128108978271484
890,0.006919145584106445
891,0.006846904754638672
892,0.006663084030151367
893,0.007091999053955078
894,0.0065898895263671875
895,0.006445169448852539
896,0.006836891174316406
897,0.006604194641113281
898,0.006845951080322266
899,0.006256103515625
900,0.0068318843841552734
901,0.006520748138427734
902,0.006777048110961914
903,0.00691986083984375
904,0.006526947021484375
905,0.007292985916137695
906,0.006724834442138672
907,0.007064104080200195
908,0.006738901138305664
909,0.00693511962890625
910,0.0067751407623291016
911,0.006844758987426758
912,0.007005214691162109
913,0.007426738739013672
914,0.006936788558959961
915,0.007397890090942383
916,0.006915092468261719
917,0.007572174072265625
918,0.0072209835052490234
919,0.007663249969482422
920,0.0070149898529052734
921,0.007196187973022461
922,0.006684064865112305
923,0.006828784942626953
924,0.007066011428833008
925,0.006830930709838867
926,0.007217884063720703
927,0.006844997406005859
928,0.0069980621337890625
929,0.0071218013763427734
930,0.006699085235595703
931,0.0069620609283447266
932,0.0069408416748046875
933,0.006757020950317383
934,0.006915092468261719
935,0.007302284240722656
936,0.007037162780761719
937,0.006635904312133789
938,0.007387876510620117
939,0.00694584846496582
940,0.006839752197265625
941,0.007012128829956055
942,0.006577968597412109
943,0.007112026214599609
944,0.006632804870605469
945,0.0071201324462890625
946,0.006886005401611328
947,0.006553173065185547
948,0.007302999496459961
949,0.006865978240966797
950,0.00699305534362793
951,0.007291078567504883
952,0.006921052932739258
953,0.0066680908203125
954,0.006438732147216797
955,0.00751495361328125
956,0.006968021392822266
957,0.007312297821044922
958,0.006903886795043945
959,0.0069429874420166016
960,0.007013797760009766
961,0.006569862365722656
962,0.007393836975097656
963,0.006994962692260742
964,0.006659030914306641
965,0.007740974426269531
966,0.006876945495605469
967,0.006968259811401367
968,0.006869792938232422
969,0.007322072982788086
970,0.006590127944946289
971,0.007033109664916992
972,0.006681203842163086
973,0.00711512565612793
974,0.007332801818847656
975,0.00683903694152832
976,0.006979942321777344
977,0.00668787956237793
978,0.006883859634399414
979,0.00706791877746582
980,0.00738215446472168
981,0.0070149898529052734
982,0.006575822830200195
983,0.006863117218017578
984,0.0070171356201171875
985,0.006596088409423828
986,0.006820201873779297
987,0.006556034088134766
988,0.007210969924926758
989,0.006526947021484375
990,0.00718998908996582
991,0.006648063659667969
992,0.0526583194732666
993,0.012358903884887695
994,0.00969076156616211
995,0.007462263107299805
996,0.006558895111083984
997,0.007176876068115234
998,0.006530046463012695
999,0.007009029388427734
