i,time_taken
199,0.011256933212280273
200,0.007069110870361328
201,0.00841212272644043
202,0.009465932846069336
203,0.005917787551879883
204,0.00968790054321289
205,0.00901484489440918
206,0.007692813873291016
207,0.008504152297973633
208,0.009255170822143555
209,0.021921873092651367
210,0.0098419189453125
211,0.009160995483398438
212,0.009484052658081055
213,0.008452892303466797
214,0.007899999618530273
215,0.009235858917236328
216,0.01147913932800293
217,0.009466886520385742
218,0.008928060531616211
219,0.010178089141845703
220,0.009444952011108398
221,0.00834798812866211
222,0.011088132858276367
223,0.006811857223510742
224,0.00973200798034668
225,0.011179208755493164
226,0.009162425994873047
227,0.008301973342895508
228,0.008551836013793945
229,0.00917506217956543
230,0.0064508914947509766
231,0.009071111679077148
232,0.009192943572998047
233,0.010413169860839844
234,0.008466005325317383
235,0.009218692779541016
236,0.00956106185913086
237,0.005522966384887695
238,0.01320028305053711
239,0.009533882141113281
240,0.0056459903717041016
241,0.009330987930297852
242,0.00969386100769043
243,0.012171030044555664
244,0.008985042572021484
245,0.009338855743408203
246,0.012941837310791016
247,0.011641979217529297
248,0.00960397720336914
249,0.006564140319824219
250,0.009685277938842773
251,0.010521888732910156
252,0.010901212692260742
253,0.021347761154174805
254,0.007996082305908203
255,0.008589982986450195
256,0.009324789047241211
257,0.010325908660888672
258,0.008219003677368164
259,0.009629011154174805
260,0.009181022644042969
261,0.01075887680053711
262,0.00832223892211914
263,0.008674860000610352
264,0.012025833129882812
265,0.006556034088134766
266,0.007048130035400391
267,0.007943153381347656
268,0.008805990219116211
269,0.009793996810913086
270,0.010927200317382812
271,0.00963592529296875
272,0.010424137115478516
273,0.008139848709106445
274,0.0078008174896240234
275,0.008101224899291992
276,0.007422924041748047
277,0.00944209098815918
278,0.008935928344726562
279,0.006548166275024414
280,0.00900721549987793
281,0.00867319107055664
282,0.007153034210205078
283,0.014181137084960938
284,0.01018524169921875
285,0.009982824325561523
286,0.009267091751098633
287,0.009937286376953125
288,0.005379199981689453
289,0.008395910263061523
290,0.00917673110961914
291,0.007109880447387695
292,0.008117914199829102
293,0.012335062026977539
294,0.009276866912841797
295,0.008873939514160156
296,0.009531974792480469
297,0.011363983154296875
298,0.009421110153198242
299,0.009766817092895508
300,0.008960962295532227
301,0.01135706901550293
302,0.010312080383300781
303,0.023251056671142578
304,0.00533604621887207
305,0.01027989387512207
306,0.010137796401977539
307,0.010083913803100586
308,0.00882720947265625
309,0.011176109313964844
310,0.012018918991088867
311,0.007911920547485352
312,0.010679006576538086
313,0.010029077529907227
314,0.008968830108642578
315,0.006312131881713867
316,0.009541988372802734
317,0.018457889556884766
318,0.010454654693603516
319,0.011199951171875
320,0.009654045104980469
321,0.011225700378417969
322,0.013140201568603516
323,0.008395910263061523
324,0.009402990341186523
325,0.0114288330078125
326,0.009869813919067383
327,0.010284900665283203
328,0.008143186569213867
329,0.010121822357177734
330,0.01044607162475586
331,0.012081146240234375
332,0.01080179214477539
333,0.009331941604614258
334,0.011298179626464844
335,0.009278059005737305
336,0.009531974792480469
337,0.010552167892456055
338,0.009324789047241211
339,0.008327007293701172
340,0.006852865219116211
341,0.009655952453613281
342,0.01059103012084961
343,0.008862972259521484
344,0.011072874069213867
345,0.009810924530029297
346,0.007107973098754883
347,0.007166862487792969
348,0.01034688949584961
349,0.006578207015991211
350,0.011339902877807617
351,0.008584976196289062
352,0.009328842163085938
353,0.007107973098754883
354,0.009430170059204102
355,0.009428977966308594
356,0.013952970504760742
357,0.010234832763671875
358,0.008317947387695312
359,0.010209798812866211
360,0.011046886444091797
361,0.00944828987121582
362,0.008532047271728516
363,0.00849008560180664
364,0.010154962539672852
365,0.00915980339050293
366,0.009472131729125977
367,0.010164022445678711
368,0.008810997009277344
369,0.011806964874267578
370,0.008358955383300781
371,0.009620904922485352
372,0.009067773818969727
373,0.009654760360717773
374,0.026625871658325195
375,0.01834702491760254
376,0.010002374649047852
377,0.006933927536010742
378,0.011547088623046875
379,0.010865926742553711
380,0.009183168411254883
381,0.010307073593139648
382,0.009324073791503906
383,0.0073490142822265625
384,0.010863780975341797
385,0.010644912719726562
386,0.007139921188354492
387,0.00772404670715332
388,0.006407976150512695
389,0.010275125503540039
390,0.010085821151733398
391,0.01209402084350586
392,0.009257078170776367
393,0.010136127471923828
394,0.01122903823852539
395,0.007665157318115234
396,0.007874011993408203
397,0.00927281379699707
398,0.00929713249206543
399,0.009572267532348633
400,0.013756036758422852
401,0.0077359676361083984
402,0.013888120651245117
403,0.020164966583251953
404,0.009694814682006836
405,0.012237071990966797
406,0.00938105583190918
407,0.009072065353393555
408,0.008456945419311523
409,0.009987115859985352
410,0.00983881950378418
411,0.01011800765991211
412,0.00810098648071289
413,0.009087085723876953
414,0.008176088333129883
415,0.013382911682128906
416,0.012058258056640625
417,0.009243011474609375
418,0.00922703742980957
419,0.009611845016479492
420,0.010723114013671875
421,0.00917196273803711
422,0.010567188262939453
423,0.010071992874145508
424,0.009768009185791016
425,0.006361961364746094
426,0.008450984954833984
427,0.010378122329711914
428,0.009793996810913086
429,0.011148929595947266
430,0.010342121124267578
431,0.008275985717773438
432,0.010368824005126953
433,0.009276866912841797
434,0.00964498519897461
435,0.008305072784423828
436,0.008331060409545898
437,0.00820612907409668
438,0.008938074111938477
439,0.008459091186523438
440,0.009318113327026367
441,0.00912618637084961
442,0.009329795837402344
443,0.010514974594116211
444,0.010635137557983398
445,0.00976705551147461
446,0.009124040603637695
447,0.0073778629302978516
448,0.007766008377075195
449,0.007986307144165039
450,0.007974863052368164
451,0.009991884231567383
452,0.00968313217163086
453,0.00966501235961914
454,0.0080108642578125
455,0.007692098617553711
456,0.015551090240478516
457,0.0077631473541259766
458,0.008975028991699219
459,0.01008296012878418
460,0.021430015563964844
461,0.006376028060913086
462,0.009026050567626953
463,0.0096588134765625
464,0.007601022720336914
465,0.010633230209350586
466,0.010705232620239258
467,0.009200811386108398
468,0.019395112991333008
469,0.010818004608154297
470,0.010121822357177734
471,0.009820938110351562
472,0.009969949722290039
473,0.0102081298828125
474,0.010294914245605469
475,0.010625839233398438
476,0.013683080673217773
477,0.008810997009277344
478,0.008875846862792969
479,0.01077890396118164
480,0.008620977401733398
481,0.012613296508789062
482,0.011500835418701172
483,0.008926868438720703
484,0.012255191802978516
485,0.010333061218261719
486,0.00526118278503418
487,0.011476993560791016
488,0.009921789169311523
489,0.005445957183837891
490,0.016294002532958984
491,0.011305093765258789
492,0.009663820266723633
493,0.008218050003051758
494,0.009652853012084961
495,0.010712146759033203
496,0.01681995391845703
497,0.01073312759399414
498,0.010521173477172852
499,0.00918126106262207
500,0.011397838592529297
501,0.008726119995117188
502,0.011397123336791992
503,0.025243043899536133
504,0.010152816772460938
505,0.008684873580932617
506,0.00934600830078125
507,0.008077144622802734
508,0.008569717407226562
509,0.007328033447265625
510,0.00832223892211914
511,0.008310079574584961
512,0.00969696044921875
513,0.009008169174194336
514,0.010059118270874023
515,0.00692296028137207
516,0.009110212326049805
517,0.010473251342773438
518,0.009888172149658203
519,0.01018214225769043
520,0.011089086532592773
521,0.008047103881835938
522,0.008716821670532227
523,0.007531881332397461
524,0.007611989974975586
525,0.018436908721923828
526,0.009936809539794922
527,0.009580850601196289
528,0.004996061325073242
529,0.007689237594604492
530,0.007375001907348633
531,0.010343074798583984
532,0.019084692001342773
533,0.010350942611694336
534,0.013332843780517578
535,0.009280920028686523
536,0.00992274284362793
537,0.009226799011230469
538,0.007740020751953125
539,0.008697032928466797
540,0.01877117156982422
541,0.011193037033081055
542,0.009408950805664062
543,0.008234024047851562
544,0.010525941848754883
545,0.009374856948852539
546,0.013249874114990234
547,0.008610010147094727
548,0.011050939559936523
549,0.008597850799560547
550,0.0076558589935302734
551,0.008735179901123047
552,0.014336109161376953
553,0.010303974151611328
554,0.006537914276123047
555,0.00847482681274414
556,0.008029937744140625
557,0.00671696662902832
558,0.007803201675415039
559,0.008924245834350586
560,0.010841131210327148
561,0.00894618034362793
562,0.007959127426147461
563,0.006292819976806641
564,0.01025700569152832
565,0.00864720344543457
566,0.007931947708129883
567,0.009240865707397461
568,0.008526802062988281
569,0.00792694091796875
570,0.009735822677612305
571,0.010030031204223633
572,0.009639978408813477
573,0.009944677352905273
574,0.011076927185058594
575,0.010408163070678711
576,0.00828099250793457
577,0.008453845977783203
578,0.025262832641601562
579,0.008721113204956055
580,0.00830388069152832
581,0.011322736740112305
582,0.00872182846069336
583,0.005259990692138672
584,0.010349750518798828
585,0.007640838623046875
586,0.011151313781738281
587,0.008990287780761719
588,0.010141849517822266
589,0.008529901504516602
590,0.009343862533569336
591,0.009575128555297852
592,0.0060689449310302734
593,0.019427061080932617
594,0.009898900985717773
595,0.008265018463134766
596,0.009653091430664062
597,0.006439208984375
598,0.009449005126953125
599,0.007769107818603516
600,0.006721019744873047
601,0.010817766189575195
602,0.009335041046142578
603,0.009220123291015625
604,0.010383129119873047
605,0.010377883911132812
606,0.009715080261230469
607,0.009489774703979492
608,0.008007049560546875
609,0.008202075958251953
610,0.008597135543823242
611,0.008790969848632812
612,0.011726856231689453
613,0.008303165435791016
614,0.010758161544799805
615,0.009414911270141602
616,0.008630990982055664
617,0.012536048889160156
618,0.010887861251831055
619,0.007981061935424805
620,0.008298873901367188
621,0.008854150772094727
622,0.015872716903686523
623,0.008630752563476562
624,0.009627103805541992
625,0.01005411148071289
626,0.01257014274597168
627,0.007886171340942383
628,0.011747121810913086
629,0.008853912353515625
630,0.008362770080566406
631,0.009284019470214844
632,0.010993003845214844
633,0.009768962860107422
634,0.009259700775146484
635,0.009252071380615234
636,0.010428905487060547
637,0.009401082992553711
638,0.008418083190917969
639,0.007810831069946289
640,0.009185075759887695
641,0.008533954620361328
642,0.008603811264038086
643,0.011225223541259766
644,0.01112508773803711
645,0.00931406021118164
646,0.01092982292175293
647,0.009645938873291016
648,0.009539127349853516
649,0.009018182754516602
650,0.009784936904907227
651,0.011157035827636719
652,0.008287906646728516
653,0.013341188430786133
654,0.00933218002319336
655,0.007915019989013672
656,0.01083517074584961
657,0.008364677429199219
658,0.011146783828735352
659,0.010440826416015625
660,0.009521007537841797
661,0.006827831268310547
662,0.00922393798828125
663,0.009868860244750977
664,0.00718998908996582
665,0.0070569515228271484
666,0.009641885757446289
667,0.009593009948730469
668,0.00783991813659668
669,0.009482860565185547
670,0.009173154830932617
671,0.01410531997680664
672,0.013643026351928711
673,0.006979942321777344
674,0.008094310760498047
675,0.009758949279785156
676,0.009409189224243164
677,0.010799884796142578
678,0.008855104446411133
679,0.006512880325317383
680,0.013009786605834961
681,0.007956981658935547
682,0.010152816772460938
683,0.01164698600769043
684,0.012516021728515625
685,0.008852243423461914
686,0.009400129318237305
687,0.015787124633789062
688,0.0095672607421875
689,0.01089620590209961
690,0.005739927291870117
691,0.009553909301757812
692,0.01924896240234375
693,0.0071849822998046875
694,0.006675004959106445
695,0.009011983871459961
696,0.010592937469482422
697,0.007844924926757812
698,0.006198883056640625
699,0.007045745849609375
700,0.008744001388549805
701,0.007797956466674805
702,0.014173030853271484
703,0.00980687141418457
704,0.009678125381469727
705,0.010342836380004883
706,0.0100860595703125
707,0.016781091690063477
708,0.00882101058959961
709,0.009047985076904297
710,0.009485244750976562
711,0.010487079620361328
712,0.009938955307006836
713,0.010917901992797852
714,0.010049104690551758
715,0.009463071823120117
716,0.010988235473632812
717,0.010010004043579102
718,0.009104013442993164
719,0.011321067810058594
720,0.009148836135864258
721,0.010447025299072266
722,0.009713888168334961
723,0.022117137908935547
724,0.00818777084350586
725,0.011457204818725586
726,0.009562969207763672
727,0.007793903350830078
728,0.005823850631713867
729,0.00683903694152832
730,0.010435104370117188
731,0.009803056716918945
732,0.005862712860107422
733,0.010052919387817383
734,0.015321016311645508
735,0.006884098052978516
736,0.007088899612426758
737,0.0084991455078125
738,0.011111974716186523
739,0.00885009765625
740,0.009567975997924805
741,0.01002192497253418
742,0.01344919204711914
743,0.008687973022460938
744,0.008699893951416016
745,0.011886119842529297
746,0.022263765335083008
747,0.008154153823852539
748,0.010203123092651367
749,0.010200977325439453
750,0.009507894515991211
751,0.016036033630371094
752,0.017300844192504883
753,0.00969696044921875
754,0.008703947067260742
755,0.009632110595703125
756,0.009070158004760742
757,0.009148836135864258
758,0.007901191711425781
759,0.009094715118408203
760,0.012262821197509766
761,0.0065059661865234375
762,0.006672859191894531
763,0.010389089584350586
764,0.012384176254272461
765,0.008505821228027344
766,0.011619091033935547
767,0.008858919143676758
768,0.009878158569335938
769,0.011036157608032227
770,0.008852005004882812
771,0.01346588134765625
772,0.009044885635375977
773,0.008555889129638672
774,0.008374929428100586
775,0.006921052932739258
776,0.01221609115600586
777,0.011717796325683594
778,0.00846099853515625
779,0.01097416877746582
780,0.008717060089111328
781,0.008602142333984375
782,0.009115934371948242
783,0.009020805358886719
784,0.006143093109130859
785,0.008522987365722656
786,0.01050114631652832
787,0.007706880569458008
788,0.01082921028137207
789,0.01772284507751465
790,0.016379833221435547
791,0.007280826568603516
792,0.010048151016235352
793,0.008996963500976562
794,0.007856130599975586
795,0.009196996688842773
796,0.0069942474365234375
797,0.021646976470947266
798,0.00809025764465332
799,0.008800983428955078
800,0.00964212417602539
801,0.007768154144287109
802,0.010743141174316406
803,0.010526180267333984
804,0.010356903076171875
805,0.008656978607177734
806,0.008468151092529297
807,0.010160207748413086
808,0.009577035903930664
809,0.009254932403564453
810,0.009156942367553711
811,0.009949922561645508
812,0.009656667709350586
813,0.008050203323364258
814,0.01042628288269043
815,0.008267879486083984
816,0.008368968963623047
817,0.012156009674072266
818,0.00925588607788086
819,0.00803995132446289
820,0.008298158645629883
821,0.011336803436279297
822,0.010795116424560547
823,0.009227991104125977
824,0.010738134384155273
825,0.0064373016357421875
826,0.006939888000488281
827,0.007912397384643555
828,0.010058164596557617
829,0.007409811019897461
830,0.011082172393798828
831,0.01003408432006836
832,0.024039745330810547
833,0.01049494743347168
834,0.00882577896118164
835,0.009142875671386719
836,0.009016752243041992
837,0.00833892822265625
838,0.00995182991027832
839,0.0077440738677978516
840,0.009996891021728516
841,0.009556055068969727
842,0.010970830917358398
843,0.007786989212036133
844,0.00939488410949707
845,0.009362220764160156
846,0.009573936462402344
847,0.009418249130249023
848,0.010071039199829102
849,0.009627342224121094
850,0.009233236312866211
851,0.008669137954711914
852,0.008612871170043945
853,0.010055780410766602
854,0.008744001388549805
855,0.009338855743408203
856,0.009630918502807617
857,0.00851583480834961
858,0.008545875549316406
859,0.008629083633422852
860,0.008914947509765625
861,0.009767293930053711
862,0.011149168014526367
863,0.024619102478027344
864,0.0054378509521484375
865,0.011421918869018555
866,0.011690139770507812
867,0.008765935897827148
868,0.011286020278930664
869,0.00920414924621582
870,0.008829116821289062
871,0.011754035949707031
872,0.006273031234741211
873,0.010095834732055664
874,0.008079051971435547
875,0.008363962173461914
876,0.009534120559692383
877,0.008756160736083984
878,0.009842157363891602
879,0.02513408660888672
880,0.009371280670166016
881,0.008640050888061523
882,0.010474920272827148
883,0.011123180389404297
884,0.007873773574829102
885,0.009613752365112305
886,0.008790016174316406
887,0.02254629135131836
888,0.010249853134155273
889,0.01105189323425293
890,0.010078907012939453
891,0.009198904037475586
892,0.009193897247314453
893,0.007066011428833008
894,0.005732059478759766
895,0.008446931838989258
896,0.011314868927001953
897,0.008058786392211914
898,0.010893821716308594
899,0.008385896682739258
900,0.00810694694519043
901,0.010190963745117188
902,0.006536245346069336
903,0.009060859680175781
904,0.008349895477294922
905,0.009932994842529297
906,0.011914968490600586
907,0.008057117462158203
908,0.008340120315551758
909,0.009873151779174805
910,0.010601997375488281
911,0.010504007339477539
912,0.009369134902954102
913,0.010213136672973633
914,0.008747100830078125
915,0.010724067687988281
916,0.008723020553588867
917,0.021410703659057617
918,0.006946086883544922
919,0.00738978385925293
920,0.008218765258789062
921,0.008883953094482422
922,0.010356903076171875
923,0.0062367916107177734
924,0.00785374641418457
925,0.008971214294433594
926,0.008271217346191406
927,0.010444879531860352
928,0.008418798446655273
929,0.008788108825683594
930,0.007569789886474609
931,0.010590791702270508
932,0.024946928024291992
933,0.009111166000366211
934,0.010405778884887695
935,0.013558149337768555
936,0.0064258575439453125
937,0.009947061538696289
938,0.00910806655883789
939,0.007985115051269531
940,0.006545305252075195
941,0.009294986724853516
942,0.0097808837890625
943,0.008608102798461914
944,0.00859212875366211
945,0.008686304092407227
946,0.00910496711730957
947,0.009953022003173828
948,0.009160995483398438
949,0.009364843368530273
950,0.007044315338134766
951,0.013070106506347656
952,0.008004188537597656
953,0.0088348388671875
954,0.006215810775756836
955,0.011455059051513672
956,0.00671696662902832
957,0.009326934814453125
958,0.009465217590332031
959,0.007422924041748047
960,0.009496927261352539
961,0.0064160823822021484
962,0.007729053497314453
963,0.009478330612182617
964,0.009238958358764648
965,0.008305788040161133
966,0.00937199592590332
967,0.010407209396362305
968,0.02349710464477539
969,0.016915321350097656
970,0.009224891662597656
971,0.007888078689575195
972,0.01041722297668457
973,0.009945154190063477
974,0.008363723754882812
975,0.008025884628295898
976,0.02375483512878418
977,0.009953975677490234
978,0.009399890899658203
979,0.009675979614257812
980,0.009022951126098633
981,0.00934600830078125
982,0.01037740707397461
983,0.006168842315673828
984,0.018481016159057617
985,0.009840011596679688
986,0.009666681289672852
987,0.009353160858154297
988,0.00960087776184082
989,0.009096145629882812
990,0.006996870040893555
991,0.009840011596679688
992,0.007963895797729492
993,0.00816202163696289
994,0.007707118988037109
995,0.009367942810058594
996,0.012381315231323242
997,0.008644819259643555
998,0.009105920791625977
999,0.007397174835205078
